,year,actual,predicted,typhoon
12774,,0.0,0.19979371,melor2015
12776,,0.0,0.20412147,melor2015
12781,,0.0,0.114138186,melor2015
12782,,0.0,0.18679278,melor2015
12783,,0.0,0.16247588,melor2015
12791,,0.261437908496732,2.3802662,melor2015
12792,,0.1118776804027596,0.551925,melor2015
12793,,3.774928774928775,5.6558585,melor2015
12795,,0.0,0.18939427,melor2015
12797,,1.098664368806549,1.3969882,melor2015
12815,,0.0,0.13573809,melor2015
12818,,0.0,0.36669254,melor2015
12821,,27.04149933065596,10.199864,melor2015
12824,,0.4240052185257664,2.0626698,melor2015
12826,,0.0,0.22791933,melor2015
12827,,0.0,0.15599437,melor2015
12836,,0.0,0.10909794,melor2015
12841,,0.0343878954607978,1.9059836,melor2015
12842,,0.0,0.117419936,melor2015
12848,,38.9428263214671,8.378426,melor2015
12852,,0.0962875789023216,0.08814463,melor2015
12860,,0.0,0.21488565,melor2015
12861,,0.0,0.31638083,melor2015
12862,,36.779681322630886,9.196891,melor2015
12869,,0.0,0.3197907,melor2015
12872,,0.0,0.3555021,melor2015
12873,,0.0,0.16179542,melor2015
12875,,0.0,0.073573686,melor2015
12878,,0.0,0.16693744,melor2015
12881,,0.0,0.108996205,melor2015
12883,,0.0608346514174473,1.2951916,melor2015
12885,,47.21818422095943,9.3688345,melor2015
12886,,18.340943683409435,9.196891,melor2015
12899,,0.0,1.5491242,melor2015
12901,,33.99078420395332,7.6470065,melor2015
12903,,0.0,0.18476532,melor2015
12907,,0.0,0.21757045,melor2015
12911,,0.0,0.683271,melor2015
12912,,0.0,1.5504504,melor2015
12918,,0.0,0.13405357,melor2015
12921,,0.0,0.15182465,melor2015
12929,,33.26086956521739,10.056555,melor2015
12933,,0.0,0.2536266,melor2015
12934,,0.172364263142775,3.1450775,melor2015
12935,,62.26320201173512,11.162976,melor2015
12939,,0.0,0.4646863,melor2015
12946,,0.0491239561159325,0.10336934,melor2015
12949,,0.0076359193646915,0.29637772,melor2015
12957,,0.0,0.15669481,melor2015
12962,,11.296791443850267,15.441343,melor2015
12964,,0.0,0.27044037,melor2015
12969,,54.084331725532905,8.993118,melor2015
12970,,0.0,0.18440406,melor2015
12971,,0.0,0.12658311,melor2015
12972,,1.0579771476936095,9.272447,melor2015
12978,,22.671073570816503,9.556889,melor2015
12983,,0.0,0.23648752,melor2015
12985,,0.0,0.09185289,melor2015
12987,,0.0,0.2749492,melor2015
12990,,6.390111041273832,8.5335455,melor2015
12991,,1.0130246020260492,6.052412,melor2015
13009,,1.8855218855218852,2.7862983,melor2015
13014,,43.915603532875366,8.716858,melor2015
13022,,0.0,0.16584432,melor2015
13028,,0.5895777862305058,3.2330945,melor2015
13029,,0.0,6.300509,melor2015
13031,,0.028216704288939,3.589607,melor2015
13035,,6.780565936999467,2.9439652,melor2015
13044,,1.6675931072818233,4.765464,melor2015
13045,,0.0,0.13178092,melor2015
13046,,0.0,1.6285151,melor2015
13048,,0.0,0.18184094,melor2015
13049,,0.0,0.1373684,melor2015
13054,,3.1920649233543736,2.856223,melor2015
13057,,2.280453257790368,8.963649,melor2015
13058,,0.0,0.09836708,melor2015
13059,,0.1739130434782608,1.9354286,melor2015
13064,,99.3690851735016,9.359082,melor2015
13066,,0.0,1.2143502,melor2015
13072,,0.0,0.14011,melor2015
13075,,0.0,0.21641299,melor2015
13086,,0.0,0.12844092,melor2015
13087,,0.0,0.25717646,melor2015
13093,,0.0,1.2158048,melor2015
13097,,2.505346776657501,9.49927,melor2015
13103,,0.0,0.17944793,melor2015
13104,,0.0,0.09204881,melor2015
13105,,37.46038034865293,10.532686,melor2015
13107,,0.0,0.85553616,melor2015
13108,,7.699925724189156,5.373953,melor2015
13110,,1.5843997562461911,4.3486676,melor2015
13114,,0.0,0.09824322,melor2015
13118,,0.0150274250507175,1.3073016,melor2015
13122,,0.0,0.24982864,melor2015
13126,,34.51352104822972,8.788406,melor2015
13127,,0.0891106754589199,1.4394286,melor2015
13131,,0.0,1.7109734,melor2015
13136,,0.0237079184447605,1.2926236,melor2015
13138,,0.0269723533378287,1.1915636,melor2015
13152,,0.0,0.230069,melor2015
13154,,0.0,0.14593841,melor2015
13156,,24.807339449541285,7.041129,melor2015
13161,,22.11177380163464,8.553806,melor2015
13162,,0.0,0.16712932,melor2015
13163,,0.0,0.088858165,melor2015
13174,,0.0,0.18647423,melor2015
13176,,0.0,0.23727907,melor2015
13187,,0.0,0.15520658,melor2015
13197,,0.0,1.5290501,melor2015
13202,,0.141718334809566,1.965786,melor2015
13206,,0.0,0.12271526,melor2015
13211,,0.0,0.14826246,melor2015
13212,,0.0,0.058119215,melor2015
13214,,0.0,0.20074168,melor2015
13216,,0.7293946024799417,7.148065,melor2015
13218,,0.0,0.18094778,melor2015
13220,,0.0,0.2371966,melor2015
13224,,0.0,0.19495685,melor2015
13225,,0.0,0.27568424,melor2015
13228,,0.0,0.18094835,melor2015
13236,,5.576323987538941,6.319841,melor2015
13237,,24.649280575539567,8.003297,melor2015
13243,,0.0,0.34824604,melor2015
13246,,0.0,0.49383068,melor2015
25345,,0.0,-0.0065586222,meranti2016
25348,,0.0,-0.099007934,meranti2016
25351,,8.22867042009528,10.585098,meranti2016
25361,,0.0,-0.017576165,meranti2016
25363,,20.77294685990338,10.088438,meranti2016
25364,,2.801120448179272,1.4723496,meranti2016
25367,,0.0,-0.0065586222,meranti2016
25369,,2.4830699774266365,1.4433906,meranti2016
25375,,4.545454545454546,10.9310465,meranti2016
25382,,1.4124293785310735,1.5659425,meranti2016
13248,,0.2922755741127348,4.233242,molave2020
13251,,0.0,0.53811693,molave2020
13252,,0.0,0.20411995,molave2020
13266,,0.0124115675809854,0.10636312,molave2020
13270,,0.0495540138751238,0.106923476,molave2020
13283,,0.0,0.3273988,molave2020
13284,,0.3687445127304653,1.0248774,molave2020
13286,,0.1393922497909116,2.506266,molave2020
13287,,1.115421920465567,4.858744,molave2020
13292,,1.0797342192691028,1.0546334,molave2020
13309,,0.1640419947506561,1.130291,molave2020
13311,,0.8456659619450317,1.5577735,molave2020
13312,,0.6672432966761399,0.25631347,molave2020
13321,,0.0,0.9706388,molave2020
13325,,0.102880658436214,3.5689423,molave2020
13328,,0.1976186947285213,0.35070938,molave2020
13339,,0.8694277584571608,1.0899022,molave2020
13344,,0.2674772036474164,0.65694827,molave2020
13347,,1.8951732306781168,3.662312,molave2020
13352,,0.2213205459240132,2.5028994,molave2020
13353,,0.074172971369233,5.5634904,molave2020
13355,,0.6717737183264585,0.49387014,molave2020
13360,,0.0,0.23176648,molave2020
13369,,0.0769822940723633,4.22045,molave2020
13374,,0.0939242735544467,3.874891,molave2020
13375,,0.0169424521375727,0.35667098,molave2020
13389,,0.0880579827948249,1.9318031,molave2020
13390,,0.0633312222925902,2.6517348,molave2020
13393,,0.100459242250287,4.2113624,molave2020
13395,,0.0165727543917799,0.10513633,molave2020
13401,,0.0506175339137477,3.855949,molave2020
13402,,0.2216538789428815,2.6372752,molave2020
13412,,0.1838355984505285,3.920687,molave2020
13415,,0.0,0.30134925,molave2020
13417,,0.0,0.22437686,molave2020
13418,,0.0,0.09086192,molave2020
13425,,0.0,0.29846448,molave2020
13426,,1.4015301411423295,1.649612,molave2020
13432,,0.0489084522697968,2.0428042,molave2020
13451,,0.355936512548578,3.3439467,molave2020
13454,,0.025864298646435,0.26534948,molave2020
13457,,0.0092197055840683,0.12122274,molave2020
13465,,0.0316722972972973,0.11681279,molave2020
13473,,0.0145185292729846,0.52749205,molave2020
13482,,0.1083088349063902,0.3171186,molave2020
13485,,0.0780335544284042,1.0620416,molave2020
13496,,0.0,0.4826267,molave2020
13499,,0.1359927470534905,3.8886971,molave2020
13503,,1.3004876828810803,1.8509446,molave2020
13506,,0.0352982703847511,2.4455287,molave2020
13514,,7.7273608687221245,2.2858434,molave2020
13515,,0.187631928699867,3.8063653,molave2020
13522,,0.061514371994184,1.934986,molave2020
13524,,0.0115380177685473,0.5553667,molave2020
13547,,0.0217517401392111,0.092289776,molave2020
13555,,0.236158488585673,1.1637446,molave2020
13562,,0.0102511532547411,0.36910823,molave2020
13567,,0.0,3.533515,molave2020
13578,,0.0313729275768033,0.48467326,molave2020
13587,,0.1670736409201902,4.2392206,molave2020
13588,,0.0776146432960351,2.9754045,molave2020
13594,,0.0013854829100683,0.3050833,molave2020
13597,,0.6595863610955841,0.4695887,molave2020
13598,,0.0435729847494553,0.7541387,molave2020
13603,,0.1723395088323998,0.61779547,molave2020
13605,,0.0088167871627578,0.29142275,molave2020
13610,,0.0142938822184105,3.3644052,molave2020
13623,,0.0629458665547629,0.4102453,molave2020
13625,,0.1504607861576077,4.0282393,molave2020
13635,,0.5087479836207967,4.7513976,molave2020
13636,,1.0361099712761592,3.2012467,molave2020
13643,,0.5340189873417721,1.7583933,molave2020
13644,,0.0623941527765397,0.41152743,molave2020
13659,,0.0272442446533169,0.35845697,molave2020
13669,,0.0142460289194387,0.07666592,molave2020
13671,,0.0162495937601559,2.6050436,molave2020
13673,,0.1948747929455325,4.584102,molave2020
13676,,1.3383623311838424,1.4165745,molave2020
13683,,0.4400724825265338,4.1646442,molave2020
13685,,0.0726876249318553,1.699081,molave2020
13688,,0.0077811928568649,0.30047303,molave2020
13691,,3.1307867878213687,2.9773095,molave2020
13698,,0.2208606440581362,3.0169497,molave2020
13709,,0.0193573364305071,0.5021156,molave2020
13712,,0.0175131348511383,0.3437651,molave2020
13727,,0.1431297709923664,0.74216515,molave2020
13735,,0.0,0.2911845,molave2020
13739,,0.447245375076235,5.5538874,molave2020
13744,,0.0,0.17834207,molave2020
13753,,0.4373823496844203,1.6971949,molave2020
13756,,5.295368497484571,3.4975102,molave2020
13757,,1.2272534913245874,0.6862206,molave2020
13759,,0.0,0.8384334,molave2020
13763,,7.79777206512425,4.167693,molave2020
13764,,0.4838354959313833,2.4692755,molave2020
13769,,0.0062731321748949,0.11353888,molave2020
13770,,0.2228826151560178,3.304664,molave2020
13772,,0.0,1.1130321,molave2020
13773,,2.5084418716835506,1.4857384,molave2020
13781,,0.008030193527664,3.7245991,molave2020
13783,,0.1893171061528059,3.2168696,molave2020
13796,,0.2219455421425864,2.2513633,molave2020
13797,,1.2667338419461638,6.577743,molave2020
13803,,0.0115700566932777,3.315605,molave2020
13806,,0.011481715368276,0.14035913,molave2020
13815,,0.1108954810091488,5.6061487,molave2020
13818,,3.1937135029918537,6.36051,molave2020
13846,,0.1245219247531797,0.1150003,molave2020
13856,,0.0,0.35070938,molave2020
13857,,1.2886421276304063,0.35070938,molave2020
13867,,2.723446397623174,2.8010516,molave2020
13876,,0.0,0.4648835,molave2020
13895,,0.4315576534052596,1.9801041,molave2020
13902,,0.026335810850354,0.32824916,molave2020
13906,,0.0,0.15014519,molave2020
13911,,0.0074228028503562,3.4550886,molave2020
13912,,0.0,1.2852762,molave2020
13939,,0.259464559499941,0.45077005,molave2020
13944,,0.0179476825054964,0.3176084,molave2020
13945,,0.0160436386972565,0.16591893,molave2020
13948,,0.0376591097386457,4.8377085,molave2020
13949,,2.294030587074494,0.73482853,molave2020
13950,,0.2186788154897494,2.7115662,molave2020
13951,,0.0145708873670406,0.12728007,molave2020
13954,,0.9628008752735232,1.9233246,molave2020
13964,,1.084137013634852,0.122829884,molave2020
13968,,2.7095877721167207,1.9314721,molave2020
13979,,0.0,0.07321283,mujigae2015
13985,,0.0,0.34011593,mujigae2015
13999,,0.0,0.10505411,mujigae2015
14005,,0.0,0.14642553,mujigae2015
14013,,0.0,-0.039678592,mujigae2015
14027,,0.0,0.26422763,mujigae2015
14032,,0.0,0.32674673,mujigae2015
14040,,0.0,0.31006208,mujigae2015
14041,,0.0,0.16898517,mujigae2015
14046,,0.0,-0.046030752,mujigae2015
14048,,0.3082191780821918,0.64355206,mujigae2015
14051,,0.0,0.016286023,mujigae2015
14058,,0.0,0.12824787,mujigae2015
14061,,0.0,0.19506909,mujigae2015
14062,,0.0,0.3029775,mujigae2015
14091,,0.0,0.18097481,mujigae2015
14096,,0.0,-0.4659088,mujigae2015
14104,,0.0,0.053499985,mujigae2015
14112,,0.0,0.041565828,mujigae2015
14117,,0.0,0.2916231,mujigae2015
14120,,0.0,0.1839887,mujigae2015
14142,,0.0,0.091191895,mujigae2015
14151,,0.0,0.3215901,mujigae2015
14157,,0.0,0.06319253,mujigae2015
14176,,0.0,-0.0047953804,mujigae2015
14195,,0.0,0.16703123,mujigae2015
14215,,0.0,0.40025115,mujigae2015
14217,,0.0,0.048618224,mujigae2015
14220,,0.0,-0.076545745,mujigae2015
14221,,0.0,0.28129315,mujigae2015
14225,,0.0,0.11024532,mujigae2015
14230,,0.0,0.051482156,mujigae2015
14243,,0.0,0.9345514,mujigae2015
14244,,0.0,0.14162675,mujigae2015
14249,,0.0,0.12912516,mujigae2015
14256,,0.0,0.13657723,mujigae2015
14259,,0.0,-0.11983736,mujigae2015
14261,,0.1178689297501178,0.90530765,mujigae2015
14269,,0.0,-0.003933784,mujigae2015
14273,,0.0,0.32642496,mujigae2015
14279,,0.0,0.15440197,mujigae2015
14282,,0.0,0.041532796,mujigae2015
14290,,0.0,0.23920514,mujigae2015
14294,,0.0,0.44120488,mujigae2015
14300,,0.0,0.12587924,mujigae2015
14310,,0.0,0.312052,mujigae2015
14320,,0.0,-0.08199261,mujigae2015
14334,,0.0,0.041310262,mujigae2015
14339,,0.0,0.0494924,mujigae2015
14341,,0.0,0.17045853,mujigae2015
14343,,0.0,0.0033223806,mujigae2015
14347,,0.0,-0.012128332,mujigae2015
14348,,0.0,0.92555916,mujigae2015
14351,,0.0,0.26043585,mujigae2015
14357,,0.0,0.81979716,mujigae2015
14365,,0.0,0.120824635,mujigae2015
14381,,0.0,0.11769615,mujigae2015
14397,,0.0,0.38700587,mujigae2015
14401,,0.0,-0.019794652,mujigae2015
14416,,0.0,0.1497427,mujigae2015
14418,,0.0,0.1962645,mujigae2015
14435,,0.0,0.2113508,mujigae2015
14452,,0.0,0.36926615,mujigae2015
14459,,0.0,0.19059387,mujigae2015
14467,,0.0,0.23133317,mujigae2015
14488,,0.0,0.32751128,mujigae2015
14492,,0.0,0.046570826,mujigae2015
14502,,0.0,0.11024532,mujigae2015
14510,,0.0,0.07728172,mujigae2015
14515,,0.0,0.20307523,mujigae2015
14517,,0.0,0.12836707,mujigae2015
14518,,0.0,0.061740495,mujigae2015
14519,,0.0,0.35866925,mujigae2015
14523,,0.0,0.22447647,mujigae2015
14528,,0.0,0.29830617,mujigae2015
14529,,0.0,0.13782035,mujigae2015
14534,,0.0,0.20345841,mujigae2015
14544,,0.0,0.0940542,mujigae2015
14546,,0.0,0.28185287,mujigae2015
14555,,0.0,0.37370023,mujigae2015
14564,,0.0,0.159941,mujigae2015
14567,,0.0,0.22344528,mujigae2015
14583,,0.0,0.20029017,mujigae2015
14606,,0.0,0.83163136,mujigae2015
14611,,0.0,0.23364565,mujigae2015
14619,,0.0,-0.80435264,mujigae2015
14621,,0.0,0.30116117,mujigae2015
14625,,0.0,0.21342106,mujigae2015
14626,,0.0,0.2367853,mujigae2015
14628,,0.5522319374137138,0.32060614,mujigae2015
14638,,0.0,0.15651202,mujigae2015
14644,,0.0,0.29112744,mujigae2015
14651,,0.0,0.05508062,mujigae2015
14654,,0.0,0.39526907,mujigae2015
14660,,0.0,0.36331412,mujigae2015
14663,,0.0,0.07901414,mujigae2015
14664,,0.0,0.33483335,mujigae2015
14668,,0.0,0.4002353,mujigae2015
14669,,0.0,0.39787874,mujigae2015
14680,,0.0,0.030129243,mujigae2015
14682,,0.0,0.38435912,mujigae2015
14684,,0.0,0.29988432,mujigae2015
14690,,0.0,0.2627235,mujigae2015
14691,,0.0,0.11420447,mujigae2015
14694,,0.0,0.29818097,mujigae2015
14706,,0.0,0.2634001,mujigae2015
14718,,0.0,-0.019947635,mujigae2015
14720,,0.0,0.17622282,mujigae2015
14725,,0.0,0.25396186,mujigae2015
14748,,0.0,0.174245,mujigae2015
14762,,0.0,-0.008234842,mujigae2015
14767,,0.0,0.08425924,mujigae2015
14783,,0.0,0.070580676,mujigae2015
14788,,0.0,0.21126775,nakri2019
14789,,0.0,0.14855672,nakri2019
14804,,0.1682557487380818,1.6821886,nari2013
14811,,0.0,0.2561611,nari2013
14847,,0.136986301369863,2.4343724,nari2013
14851,,0.3256665988194586,0.6921636,nari2013
14891,,0.2496794655509818,1.8271518,nari2013
14914,,1.253843627787563,1.6928833,nari2013
14918,,0.0908485252256071,1.550389,nari2013
14936,,0.0133761369716425,1.2915237,nari2013
14941,,0.4356023665561407,1.2200491,nari2013
14965,,0.5816318229886928,1.3783035,nari2013
14990,,0.0,1.776497,nari2013
14996,,0.1413688189557146,1.4490285,nari2013
14997,,0.0,0.2550342,nari2013
14999,,0.0,0.32636562,nari2013
15018,,0.1402032947774272,3.7888196,nari2013
15020,,0.1138952164009111,0.8734621,nari2013
15044,,2.2317596566523603,3.189953,nari2013
15047,,0.4442973956610105,1.9152247,nari2013
15075,,11.9418247926372,3.0628903,nari2013
15091,,3.9755131436802302,2.077073,nari2013
15162,,0.0061610498428932,1.4232359,nari2013
15168,,0.117684818658393,2.450699,nari2013
15176,,0.4828326180257511,6.016063,nari2013
15185,,0.0450653447498873,1.7483289,nari2013
15222,,2.467672413793104,2.9456334,nari2013
15230,,0.009085540362513,1.4287263,nari2013
15234,,0.0,0.40628436,nari2013
15243,,1.9357677078750557,1.5745847,nari2013
15273,,0.1969561324977618,1.6667764,nari2013
15284,,0.0,1.6351674,nari2013
15313,,0.562604053045525,1.5218987,nari2013
15321,,0.7162041181736795,1.3665072,nari2013
15332,,0.6940289577599618,7.412162,nari2013
15335,,0.0494926998267755,1.6331531,nari2013
15340,,6.991150442477877,1.4460278,nari2013
15352,,2.543805034243529,1.2768748,nari2013
15366,,0.0,0.8462778,nari2013
15384,,0.0785751702462022,2.565109,nari2013
15393,,4.067948144836835,1.2328403,nari2013
15431,,0.3180047879372565,6.093097,nari2013
15475,,16.973228920050992,4.853839,nari2013
15476,,0.108038029386344,0.14487451,nesat2011
15480,,11.62079510703364,4.6064677,nesat2011
15482,,0.0256213169356904,0.15791766,nesat2011
15483,,0.0,1.2645446,nesat2011
15491,,0.0,0.9724386,nesat2011
15492,,0.1260857383020454,5.042645,nesat2011
15499,,0.2545968882602546,3.417223,nesat2011
15503,,0.2847264592231035,3.1247933,nesat2011
15504,,0.3699825479930191,0.123590864,nesat2011
15505,,0.0010563454672216,0.09999507,nesat2011
15506,,0.0,0.18546331,nesat2011
15507,,0.013157317661506,0.051335104,nesat2011
15510,,0.0941530929291027,1.8447684,nesat2011
15511,,0.0,0.88864887,nesat2011
15513,,0.6009190526687875,1.9879398,nesat2011
15518,,0.0,0.13645762,nesat2011
15520,,0.0103177878662814,1.9705131,nesat2011
15524,,0.3534374643712233,2.1185708,nesat2011
15531,,0.058664789393406,0.08717436,nesat2011
15532,,0.0,2.2856982,nesat2011
15535,,0.2172968274663189,2.0287127,nesat2011
15536,,0.0570776255707762,1.4026117,nesat2011
15538,,0.0084535617673579,0.053107284,nesat2011
15540,,0.0,1.2212448,nesat2011
15542,,0.0150693188667872,0.8908634,nesat2011
15543,,0.6624203821656051,0.87634796,nesat2011
15563,,0.0,0.15935086,nesat2011
15564,,0.0039993601023836,1.452097,nesat2011
15565,,0.3093326313018296,0.7044488,nesat2011
15566,,0.0,9.797521,nesat2011
15572,,0.1266211342184023,0.019887688,nesat2011
15573,,0.0348068221371388,-0.34507352,nesat2011
15574,,0.2158968240440884,1.4715929,nesat2011
15578,,0.0,-0.11293624,nesat2011
15579,,0.0293534893960519,0.08606008,nesat2011
15580,,0.0262260687123,2.3700924,nesat2011
15585,,0.0460278007916781,-0.2577551,nesat2011
15588,,0.0388478827903879,0.0422438,nesat2011
15592,,0.2862049227246708,2.5290246,nesat2011
15593,,0.1048657718120805,1.594993,nesat2011
15595,,0.6269985579033168,0.14648698,nesat2011
15598,,0.3059975520195838,0.8119679,nesat2011
15599,,2.179014415018438,0.1450814,nesat2011
15600,,1.5537965406039285,1.8637136,nesat2011
15601,,0.0,1.9918218,nesat2011
15608,,0.0112949680917151,0.029250558,nesat2011
15620,,0.1194060845187415,0.81721824,nesat2011
15623,,2.2704673516738483,0.73278403,nesat2011
15628,,0.1214820813929945,0.2706657,nesat2011
15634,,2.832512315270936,11.237954,nesat2011
15635,,0.0060110603510459,0.10459091,nesat2011
15638,,0.2350176263219741,-0.007833407,nesat2011
15642,,0.086405529953917,0.058626283,nesat2011
15647,,0.0,0.2527611,nesat2011
15655,,0.0071104790685272,0.019661354,nesat2011
15658,,0.1101784891524269,0.034253005,nesat2011
15664,,0.003013409673045,0.1489829,nesat2011
15665,,0.0153808791386707,0.044709984,nesat2011
15669,,1.5385635652231582,1.6829013,nesat2011
15676,,0.0067499156260546,0.7901039,nesat2011
15682,,1.480904130943102,2.251802,nesat2011
15683,,0.0,0.061583847,nesat2011
15688,,0.0279735929282757,0.7541625,nesat2011
15694,,0.4996593231887349,9.670834,nesat2011
15695,,3.838835112103913,1.9815074,nesat2011
15696,,2.2020725388601035,5.414363,nesat2011
15697,,8.878856282919488,5.3759575,nesat2011
15698,,0.4358043153172399,-0.030051038,nesat2011
15699,,0.0,24.808727,nesat2011
15700,,0.1402032947774272,1.6924136,nesat2011
15701,,0.095306171074577,1.3211465,nesat2011
15702,,0.270501138952164,2.3925343,nesat2011
15706,,1.699940699743032,0.5255027,nesat2011
15708,,0.0151584053357586,0.7359236,nesat2011
15709,,0.0662544169611307,0.72639555,nesat2011
15710,,2.816141562365128,4.680925,nesat2011
15714,,0.0,0.97077316,nesat2011
15715,,0.2269825507164136,0.037903823,nesat2011
15716,,0.106082036775106,0.60933274,nesat2011
15719,,0.015001500150015,3.8965585,nesat2011
15722,,0.0176918086925753,0.037356023,nesat2011
15725,,0.278969957081545,1.142853,nesat2011
15727,,0.0776322173702086,0.71094817,nesat2011
15734,,0.0,0.0013227172,nesat2011
15739,,0.0,0.42936137,nesat2011
15740,,0.1125809175344779,0.075919926,nesat2011
15741,,0.2935420743639921,1.4778599,nesat2011
15742,,0.0515729757607014,3.7267678,nesat2011
15743,,0.6375545851528384,0.14467409,nesat2011
15746,,0.1682060967332605,8.873427,nesat2011
15749,,0.3760744985673352,1.0053532,nesat2011
15753,,0.0211208110391439,0.5242522,nesat2011
15757,,0.7967371715830408,1.4631121,nesat2011
15759,,0.0574217628481194,0.7311106,nesat2011
15760,,0.0,2.057041,nesat2011
15762,,0.0,1.1003969,nesat2011
15763,,0.11883541295306,1.4905062,nesat2011
15766,,0.4311583788444955,1.5915339,nesat2011
15767,,0.0279017857142857,1.3849442,nesat2011
15769,,0.0,3.36636,nesat2011
15773,,0.0,1.8333459,nesat2011
15775,,0.1267748478701825,2.5266447,nesat2011
15779,,0.1966744144466297,1.1446241,nesat2011
15788,,0.0079955225073958,0.15292196,nesat2011
15791,,0.0,1.3857284,nesat2011
15795,,0.4455972333067305,0.044968702,nesat2011
15796,,0.0,0.87800527,nesat2011
15802,,0.0,0.03908404,nesat2011
15803,,0.0578703703703703,2.0836215,nesat2011
15813,,0.0160740118947688,0.4586401,nesat2011
15814,,0.0,1.9456118,nesat2011
15816,,0.0252270433905146,0.061327063,nesat2011
15819,,2.0470481791449897,1.8049299,nesat2011
15820,,0.0167919063011628,0.1368412,nesat2011
15836,,0.0184831495286796,0.8450372,nesat2011
15839,,0.0,1.0664287,nesat2011
15840,,0.1585172539934154,0.15666649,nesat2011
15842,,0.2246710174387504,0.82858115,nesat2011
15845,,0.0,0.12369962,nesat2011
15846,,0.7627118644067797,0.3005152,nesat2011
15853,,0.0,0.15718748,nesat2011
15865,,0.9200572480065424,2.5263731,nesat2011
15871,,0.0,-0.0004213797,nesat2011
15873,,0.1371742112482853,10.551122,nesat2011
15876,,0.0490677134445534,1.8189689,nesat2011
15878,,0.3492975238686641,0.058678515,nesat2011
15880,,0.003618926988148,0.038228437,nesat2011
15882,,1.746166950596252,0.05921677,nesat2011
15885,,0.0,0.076474495,nesat2011
15892,,1.0945653557337407,0.58357424,nesat2011
