id,adm3_en,adm3_pcode,glat,glon
"14875",Bolinao,PH015514000,16.300,119.850
"15134",Bolinao,PH015514000,16.350,119.900
"15135",Bolinao,PH015514000,16.300,119.900
"15136",Bolinao,PH015514000,16.250,119.900
"15393",Bolinao,PH015514000,16.400,119.950
"16442",Bugallon,PH015515000,15.950,120.150
"16443",Bugallon,PH015515000,15.900,120.150
"16444",Bugallon,PH015515000,15.850,120.150
"16702",Bugallon,PH015515000,15.950,120.200
"16703",Bugallon,PH015515000,15.900,120.200
"14621",Burgos,PH015516000,16.000,119.800
"14880",Burgos,PH015516000,16.050,119.850
"15140",Burgos,PH015516000,16.050,119.900
"17481",Calasiao,PH015517000,16.000,120.350
"17480",Dagupan City,PH015518000,16.050,120.350
"14622",Dasol,PH015519000,15.950,119.800
"14881",Dasol,PH015519000,16.000,119.850
"15141",Dasol,PH015519000,16.000,119.900
"15142",Dasol,PH015519000,15.950,119.900
"15143",Dasol,PH015519000,15.900,119.900
"15402",Dasol,PH015519000,15.950,119.950
"15403",Dasol,PH015519000,15.900,119.950
"15404",Infanta,PH015520000,15.850,119.950
"15663",Infanta,PH015520000,15.900,120.000
"15664",Infanta,PH015520000,15.850,120.000
"15923",Infanta,PH015520000,15.900,120.050
"16183",Infanta,PH015520000,15.900,120.100
"16184",Infanta,PH015520000,15.850,120.100
"16180",Labrador,PH015521000,16.050,120.100
"16181",Labrador,PH015521000,16.000,120.100
"16182",Labrador,PH015521000,15.950,120.100
"16441",Labrador,PH015521000,16.000,120.150
"16701",Lingayen,PH015522000,16.000,120.200
"16961",Lingayen,PH015522000,16.000,120.250
"16962",Lingayen,PH015522000,15.950,120.250
"15139",Mabini,PH015523000,16.100,119.900
"15399",Mabini,PH015523000,16.100,119.950
"15400",Mabini,PH015523000,16.050,119.950
"15401",Mabini,PH015523000,16.000,119.950
"15661",Mabini,PH015523000,16.000,120.000
"15662",Mabini,PH015523000,15.950,120.000
"15921",Mabini,PH015523000,16.000,120.050
"15922",Mabini,PH015523000,15.950,120.050
"17743",Malasiqui,PH015524000,15.900,120.400
"18002",Malasiqui,PH015524000,15.950,120.450
"18003",Malasiqui,PH015524000,15.900,120.450
"18263",Malasiqui,PH015524000,15.900,120.500
"18260",Manaoag,PH015525000,16.050,120.500
"18261",Manaoag,PH015525000,16.000,120.500
"18521",Manaoag,PH015525000,16.000,120.550
"17740",Mangaldan,PH015526000,16.050,120.400
"16706",Mangatarem,PH015527000,15.750,120.200
"16965",Mangatarem,PH015527000,15.800,120.250
"16966",Mangatarem,PH015527000,15.750,120.250
"16967",Mangatarem,PH015527000,15.700,120.250
"16968",Mangatarem,PH015527000,15.650,120.250
"17225",Mangatarem,PH015527000,15.800,120.300
"17226",Mangatarem,PH015527000,15.750,120.300
"17227",Mangatarem,PH015527000,15.700,120.300
"17228",Mangatarem,PH015527000,15.650,120.300
"17486",Mangatarem,PH015527000,15.750,120.350
"17485",Urbiztondo,PH015545000,15.800,120.350
"18262",City of Urdaneta,PH015546000,15.950,120.500
"18522",City of Urdaneta,PH015546000,15.950,120.550
"18781",City of Urdaneta,PH015546000,16.000,120.600
"18782",City of Urdaneta,PH015546000,15.950,120.600
"32635",Mandaon,PH054110000,12.300,123.250
"32636",Mandaon,PH054110000,12.250,123.250
"32639",Mandaon,PH054110000,12.100,123.250
"32895",Mandaon,PH054110000,12.300,123.300
"32896",Mandaon,PH054110000,12.250,123.300
"32897",Mandaon,PH054110000,12.200,123.300
"32898",Mandaon,PH054110000,12.150,123.300
"33155",Mandaon,PH054110000,12.300,123.350
"33156",Mandaon,PH054110000,12.250,123.350
"33157",Mandaon,PH054110000,12.200,123.350
"33158",Mandaon,PH054110000,12.150,123.350
"19523",Tineg,PH140125000,17.900,120.750
"19524",Tineg,PH140125000,17.850,120.750
"19783",Tineg,PH140125000,17.900,120.800
"19784",Tineg,PH140125000,17.850,120.800
"19785",Tineg,PH140125000,17.800,120.800
"20042",Tineg,PH140125000,17.950,120.850
"20043",Tineg,PH140125000,17.900,120.850
"20044",Tineg,PH140125000,17.850,120.850
"20045",Tineg,PH140125000,17.800,120.850
"20046",Tineg,PH140125000,17.750,120.850
"20047",Tineg,PH140125000,17.700,120.850
"20302",Tineg,PH140125000,17.950,120.900
"20303",Tineg,PH140125000,17.900,120.900
"20304",Tineg,PH140125000,17.850,120.900
"20305",Tineg,PH140125000,17.800,120.900
"20562",Tineg,PH140125000,17.950,120.950
"20563",Tineg,PH140125000,17.900,120.950
"20564",Tineg,PH140125000,17.850,120.950
"20565",Tineg,PH140125000,17.800,120.950
"20566",Tineg,PH140125000,17.750,120.950
"20823",Tineg,PH140125000,17.900,121.000
"20824",Tineg,PH140125000,17.850,121.000
"20825",Tineg,PH140125000,17.800,121.000
"20826",Tineg,PH140125000,17.750,121.000
"21085",Tineg,PH140125000,17.800,121.050
"21086",Tineg,PH140125000,17.750,121.050
"21346",Tineg,PH140125000,17.750,121.100
"19820",Natividad,PH015529000,16.050,120.800
"20080",Natividad,PH015529000,16.050,120.850
"24210",Enrile,PH021512000,17.550,121.650
"24470",Enrile,PH021512000,17.550,121.700
"24730",Enrile,PH021512000,17.550,121.750
"24200",Gattaran,PH021513000,18.050,121.650
"24201",Gattaran,PH021513000,18.000,121.650
"24459",Gattaran,PH021513000,18.100,121.700
"24460",Gattaran,PH021513000,18.050,121.700
"24461",Gattaran,PH021513000,18.000,121.700
"24719",Gattaran,PH021513000,18.100,121.750
"24720",Gattaran,PH021513000,18.050,121.750
"24721",Gattaran,PH021513000,18.000,121.750
"24979",Gattaran,PH021513000,18.100,121.800
"24980",Gattaran,PH021513000,18.050,121.800
"24981",Gattaran,PH021513000,18.000,121.800
"25239",Gattaran,PH021513000,18.100,121.850
"25240",Gattaran,PH021513000,18.050,121.850
"25499",Gattaran,PH021513000,18.100,121.900
"25500",Gattaran,PH021513000,18.050,121.900
"25759",Gattaran,PH021513000,18.100,121.950
"25760",Gattaran,PH021513000,18.050,121.950
"26019",Gattaran,PH021513000,18.100,122.000
"26020",Gattaran,PH021513000,18.050,122.000
"26279",Gattaran,PH021513000,18.100,122.050
"26280",Gattaran,PH021513000,18.050,122.050
"26539",Gattaran,PH021513000,18.100,122.100
"26540",Gattaran,PH021513000,18.050,122.100
"26799",Gattaran,PH021513000,18.100,122.150
"26800",Gattaran,PH021513000,18.050,122.150
"25756",Gonzaga,PH021514000,18.250,121.950
"26016",Gonzaga,PH021514000,18.250,122.000
"26017",Gonzaga,PH021514000,18.200,122.000
"26275",Gonzaga,PH021514000,18.300,122.050
"26276",Gonzaga,PH021514000,18.250,122.050
"26277",Gonzaga,PH021514000,18.200,122.050
"26534",Gonzaga,PH021514000,18.350,122.100
"26535",Gonzaga,PH021514000,18.300,122.100
"26536",Gonzaga,PH021514000,18.250,122.100
"26537",Gonzaga,PH021514000,18.200,122.100
"26795",Gonzaga,PH021514000,18.300,122.150
"26796",Gonzaga,PH021514000,18.250,122.150
"26797",Gonzaga,PH021514000,18.200,122.150
"27055",Gonzaga,PH021514000,18.300,122.200
"27056",Gonzaga,PH021514000,18.250,122.200
"27057",Gonzaga,PH021514000,18.200,122.200
"27316",Gonzaga,PH021514000,18.250,122.250
"27317",Gonzaga,PH021514000,18.200,122.250
"18259",Pozorrubio,PH015530000,16.100,120.500
"18518",Pozorrubio,PH015530000,16.150,120.550
"18519",Pozorrubio,PH015530000,16.100,120.550
"19043",Rosales,PH015531000,15.900,120.650
"19044",Rosales,PH015531000,15.850,120.650
"17222",San Carlos City,PH015532000,15.950,120.300
"17223",San Carlos City,PH015532000,15.900,120.300
"17224",San Carlos City,PH015532000,15.850,120.300
"17482",San Carlos City,PH015532000,15.950,120.350
"17483",San Carlos City,PH015532000,15.900,120.350
"17484",San Carlos City,PH015532000,15.850,120.350
"17739",San Fabian,PH015533000,16.100,120.400
"17997",San Fabian,PH015533000,16.200,120.450
"17998",San Fabian,PH015533000,16.150,120.450
"17999",San Fabian,PH015533000,16.100,120.450
"21650",Laur,PH034913000,15.550,121.150
"21651",Laur,PH034913000,15.500,121.150
"21909",Laur,PH034913000,15.600,121.200
"21910",Laur,PH034913000,15.550,121.200
"22169",Laur,PH034913000,15.600,121.250
"19570",Licab,PH034914000,15.550,120.750
"19571",Licab,PH034914000,15.500,120.750
"20867",Llanera,PH034915000,15.700,121.000
"20868",Llanera,PH034915000,15.650,121.000
"20869",Llanera,PH034915000,15.600,121.000
"21127",Llanera,PH034915000,15.700,121.050
"18000",San Jacinto,PH015534000,16.050,120.450
"19038",San Manuel,PH015535000,16.150,120.650
"19039",San Manuel,PH015535000,16.100,120.650
"19040",San Manuel,PH015535000,16.050,120.650
"19299",San Manuel,PH015535000,16.100,120.700
"19300",San Manuel,PH015535000,16.050,120.700
"20087",Science City of Mu̱oz,PH034917000,15.700,120.850
"20346",Science City of Mu̱oz,PH034917000,15.750,120.900
"20607",Science City of Mu̱oz,PH034917000,15.700,120.950
"36587",Sikatuna,PH071241000,9.700,124.000
"19298",San Nicolas,PH015536000,16.150,120.700
"19558",San Nicolas,PH015536000,16.150,120.750
"19559",San Nicolas,PH015536000,16.100,120.750
"19560",San Nicolas,PH015536000,16.050,120.750
"19818",San Nicolas,PH015536000,16.150,120.800
"19819",San Nicolas,PH015536000,16.100,120.800
"20079",San Nicolas,PH015536000,16.100,120.850
"19562",San Quintin,PH015537000,15.950,120.750
"19821",San Quintin,PH015537000,16.000,120.800
"20081",San Quintin,PH015537000,16.000,120.850
"20341",San Quintin,PH015537000,16.000,120.900
"17741",Santa Barbara,PH015538000,16.000,120.400
"17742",Santa Barbara,PH015538000,15.950,120.400
"18001",Santa Barbara,PH015538000,16.000,120.450
"19302",Santa Maria,PH015539000,15.950,120.700
"44878",Salcedo,PH082619000,11.150,125.600
"45137",Salcedo,PH082619000,11.200,125.650
"45138",Salcedo,PH082619000,11.150,125.650
"18257",Sison,PH015541000,16.200,120.500
"18258",Sison,PH015541000,16.150,120.500
"18517",Sison,PH015541000,16.200,120.550
"18778",Sison,PH015541000,16.150,120.600
"15919",Sual,PH015542000,16.100,120.050
"15920",Sual,PH015542000,16.050,120.050
"16178",Sual,PH015542000,16.150,120.100
"24726",Iguig,PH021515000,17.750,121.750
"24727",Iguig,PH021515000,17.700,121.750
"23938",Lal-Lo,PH021516000,18.150,121.600
"24197",Lal-Lo,PH021516000,18.200,121.650
"24198",Lal-Lo,PH021516000,18.150,121.650
"24457",Lal-Lo,PH021516000,18.200,121.700
"24458",Lal-Lo,PH021516000,18.150,121.700
"24717",Lal-Lo,PH021516000,18.200,121.750
"24718",Lal-Lo,PH021516000,18.150,121.750
"24978",Lal-Lo,PH021516000,18.150,121.800
"25238",Lal-Lo,PH021516000,18.150,121.850
"25498",Lal-Lo,PH021516000,18.150,121.900
"25758",Lal-Lo,PH021516000,18.150,121.950
"26018",Lal-Lo,PH021516000,18.150,122.000
"26278",Lal-Lo,PH021516000,18.150,122.050
"26538",Lal-Lo,PH021516000,18.150,122.100
"26798",Lal-Lo,PH021516000,18.150,122.150
"27058",Lal-Lo,PH021516000,18.150,122.200
"19561",Tayug,PH015543000,16.000,120.750
"19563",Umingan,PH015544000,15.900,120.750
"19564",Umingan,PH015544000,15.850,120.750
"19822",Umingan,PH015544000,15.950,120.800
"19823",Umingan,PH015544000,15.900,120.800
"19824",Umingan,PH015544000,15.850,120.800
"20082",Umingan,PH015544000,15.950,120.850
"20083",Umingan,PH015544000,15.900,120.850
"20084",Umingan,PH015544000,15.850,120.850
"20342",Umingan,PH015544000,15.950,120.900
"26424",San Remigio,PH060614000,10.850,122.050
"26683",San Remigio,PH060614000,10.900,122.100
"26684",San Remigio,PH060614000,10.850,122.100
"26942",San Remigio,PH060614000,10.950,122.150
"26943",San Remigio,PH060614000,10.900,122.150
"26944",San Remigio,PH060614000,10.850,122.150
"27201",San Remigio,PH060614000,11.000,122.200
"27202",San Remigio,PH060614000,10.950,122.200
"27203",San Remigio,PH060614000,10.900,122.200
"27204",San Remigio,PH060614000,10.850,122.200
"27462",San Remigio,PH060614000,10.950,122.250
"27463",San Remigio,PH060614000,10.900,122.250
"27722",San Remigio,PH060614000,10.950,122.300
"26669",Sebaste,PH060615000,11.600,122.100
"26670",Sebaste,PH060615000,11.550,122.100
"44076",San Policarpo,PH082621000,12.250,125.450
"44077",San Policarpo,PH082621000,12.200,125.450
"44337",San Policarpo,PH082621000,12.200,125.500
"18523",Villasis,PH015547000,15.900,120.550
"18783",Villasis,PH015547000,15.900,120.600
"18520",Laoac,PH015548000,16.050,120.550
"22892",Abulug,PH021501000,18.450,121.400
"22894",Abulug,PH021501000,18.350,121.400
"23152",Abulug,PH021501000,18.450,121.450
"23153",Abulug,PH021501000,18.400,121.450
"23154",Abulug,PH021501000,18.350,121.450
"41779",Padre Burgos,PH086410000,10.100,125.000
"23944",Alcala,PH021502000,17.850,121.600
"24202",Alcala,PH021502000,17.950,121.650
"24203",Alcala,PH021502000,17.900,121.650
"24204",Alcala,PH021502000,17.850,121.650
"24462",Alcala,PH021502000,17.950,121.700
"24463",Alcala,PH021502000,17.900,121.700
"23416",Allacapan,PH021503000,18.250,121.500
"23417",Allacapan,PH021503000,18.200,121.500
"23418",Allacapan,PH021503000,18.150,121.500
"23676",Allacapan,PH021503000,18.250,121.550
"23677",Allacapan,PH021503000,18.200,121.550
"23678",Allacapan,PH021503000,18.150,121.550
"23936",Allacapan,PH021503000,18.250,121.600
"23937",Allacapan,PH021503000,18.200,121.600
"23945",Amulung,PH021504000,17.800,121.600
"23946",Amulung,PH021504000,17.750,121.600
"24205",Amulung,PH021504000,17.800,121.650
"24206",Amulung,PH021504000,17.750,121.650
"24464",Amulung,PH021504000,17.850,121.700
"24465",Amulung,PH021504000,17.800,121.700
"24724",Amulung,PH021504000,17.850,121.750
"24725",Amulung,PH021504000,17.800,121.750
"24984",Amulung,PH021504000,17.850,121.800
"24985",Amulung,PH021504000,17.800,121.800
"22364",Aparri,PH021505000,18.850,121.300
"22624",Aparri,PH021505000,18.850,121.350
"22883",Aparri,PH021505000,18.900,121.400
"22884",Aparri,PH021505000,18.850,121.400
"23675",Aparri,PH021505000,18.300,121.550
"23934",Aparri,PH021505000,18.350,121.600
"23935",Aparri,PH021505000,18.300,121.600
"24194",Aparri,PH021505000,18.350,121.650
"24195",Aparri,PH021505000,18.300,121.650
"24715",Aparri,PH021505000,18.300,121.750
"24722",Baggao,PH021506000,17.950,121.750
"24723",Baggao,PH021506000,17.900,121.750
"24982",Baggao,PH021506000,17.950,121.800
"24983",Baggao,PH021506000,17.900,121.800
"25241",Baggao,PH021506000,18.000,121.850
"25242",Baggao,PH021506000,17.950,121.850
"25243",Baggao,PH021506000,17.900,121.850
"25244",Baggao,PH021506000,17.850,121.850
"25501",Baggao,PH021506000,18.000,121.900
"25502",Baggao,PH021506000,17.950,121.900
"25503",Baggao,PH021506000,17.900,121.900
"25504",Baggao,PH021506000,17.850,121.900
"25761",Baggao,PH021506000,18.000,121.950
"25762",Baggao,PH021506000,17.950,121.950
"25763",Baggao,PH021506000,17.900,121.950
"25764",Baggao,PH021506000,17.850,121.950
"26021",Baggao,PH021506000,18.000,122.000
"26022",Baggao,PH021506000,17.950,122.000
"26023",Baggao,PH021506000,17.900,122.000
"26024",Baggao,PH021506000,17.850,122.000
"26281",Baggao,PH021506000,18.000,122.050
"26282",Baggao,PH021506000,17.950,122.050
"26283",Baggao,PH021506000,17.900,122.050
"26284",Baggao,PH021506000,17.850,122.050
"26541",Baggao,PH021506000,18.000,122.100
"26542",Baggao,PH021506000,17.950,122.100
"26543",Baggao,PH021506000,17.900,122.100
"26544",Baggao,PH021506000,17.850,122.100
"26801",Baggao,PH021506000,18.000,122.150
"26802",Baggao,PH021506000,17.950,122.150
"26803",Baggao,PH021506000,17.900,122.150
"26804",Baggao,PH021506000,17.850,122.150
"23413",Ballesteros,PH021507000,18.400,121.500
"23414",Ballesteros,PH021507000,18.350,121.500
"23415",Ballesteros,PH021507000,18.300,121.500
"23674",Ballesteros,PH021507000,18.350,121.550
"24975",Buguey,PH021508000,18.300,121.800
"24976",Buguey,PH021508000,18.250,121.800
"24977",Buguey,PH021508000,18.200,121.800
"25236",Buguey,PH021508000,18.250,121.850
"25224",Calayan,PH021509000,18.850,121.850
"25481",Calayan,PH021509000,19.000,121.900
"25482",Calayan,PH021509000,18.950,121.900
"25483",Calayan,PH021509000,18.900,121.900
"25742",Calayan,PH021509000,18.950,121.950
"38129",San Francisco,PH072242000,10.600,124.300
"38387",San Francisco,PH072242000,10.700,124.350
"38388",San Francisco,PH072242000,10.650,124.350
"36300",San Remigio,PH072243000,11.050,123.950
"36301",San Remigio,PH072243000,11.000,123.950
"36302",San Remigio,PH072243000,10.950,123.950
"36303",San Remigio,PH072243000,10.900,123.950
"24196",Camalaniugan,PH021510000,18.250,121.650
"24455",Camalaniugan,PH021510000,18.300,121.700
"24456",Camalaniugan,PH021510000,18.250,121.700
"24716",Camalaniugan,PH021510000,18.250,121.750
"21069",Claveria,PH021511000,18.600,121.050
"21070",Claveria,PH021511000,18.550,121.050
"21329",Claveria,PH021511000,18.600,121.100
"21330",Claveria,PH021511000,18.550,121.100
"21589",Claveria,PH021511000,18.600,121.150
"21590",Claveria,PH021511000,18.550,121.150
"23965",Alicia,PH023101000,16.800,121.600
"24224",Alicia,PH023101000,16.850,121.650
"24225",Alicia,PH023101000,16.800,121.650
"24484",Alicia,PH023101000,16.850,121.700
"24485",Alicia,PH023101000,16.800,121.700
"24744",Alicia,PH023101000,16.850,121.750
"23419",Lasam,PH021517000,18.100,121.500
"23420",Lasam,PH021517000,18.050,121.500
"23679",Lasam,PH021517000,18.100,121.550
"23680",Lasam,PH021517000,18.050,121.550
"23939",Lasam,PH021517000,18.100,121.600
"23940",Lasam,PH021517000,18.050,121.600
"24199",Lasam,PH021517000,18.100,121.650
"22112",Pamplona,PH021518000,18.450,121.250
"22371",Pamplona,PH021518000,18.500,121.300
"22372",Pamplona,PH021518000,18.450,121.300
"22373",Pamplona,PH021518000,18.400,121.300
"22631",Pamplona,PH021518000,18.500,121.350
"22632",Pamplona,PH021518000,18.450,121.350
"22633",Pamplona,PH021518000,18.400,121.350
"22893",Pamplona,PH021518000,18.400,121.400
"24986",Pe̱ablanca,PH021519000,17.750,121.800
"24987",Pe̱ablanca,PH021519000,17.700,121.800
"24988",Pe̱ablanca,PH021519000,17.650,121.800
"24989",Pe̱ablanca,PH021519000,17.600,121.800
"25245",Pe̱ablanca,PH021519000,17.800,121.850
"25246",Pe̱ablanca,PH021519000,17.750,121.850
"25247",Pe̱ablanca,PH021519000,17.700,121.850
"25248",Pe̱ablanca,PH021519000,17.650,121.850
"25249",Pe̱ablanca,PH021519000,17.600,121.850
"25250",Pe̱ablanca,PH021519000,17.550,121.850
"25505",Pe̱ablanca,PH021519000,17.800,121.900
"25506",Pe̱ablanca,PH021519000,17.750,121.900
"25507",Pe̱ablanca,PH021519000,17.700,121.900
"25508",Pe̱ablanca,PH021519000,17.650,121.900
"25509",Pe̱ablanca,PH021519000,17.600,121.900
"25510",Pe̱ablanca,PH021519000,17.550,121.900
"25765",Pe̱ablanca,PH021519000,17.800,121.950
"25766",Pe̱ablanca,PH021519000,17.750,121.950
"25767",Pe̱ablanca,PH021519000,17.700,121.950
"25768",Pe̱ablanca,PH021519000,17.650,121.950
"25769",Pe̱ablanca,PH021519000,17.600,121.950
"25770",Pe̱ablanca,PH021519000,17.550,121.950
"26025",Pe̱ablanca,PH021519000,17.800,122.000
"26026",Pe̱ablanca,PH021519000,17.750,122.000
"26027",Pe̱ablanca,PH021519000,17.700,122.000
"26028",Pe̱ablanca,PH021519000,17.650,122.000
"26029",Pe̱ablanca,PH021519000,17.600,122.000
"26285",Pe̱ablanca,PH021519000,17.800,122.050
"26286",Pe̱ablanca,PH021519000,17.750,122.050
"26287",Pe̱ablanca,PH021519000,17.700,122.050
"26288",Pe̱ablanca,PH021519000,17.650,122.050
"26289",Pe̱ablanca,PH021519000,17.600,122.050
"26545",Pe̱ablanca,PH021519000,17.800,122.100
"26546",Pe̱ablanca,PH021519000,17.750,122.100
"26547",Pe̱ablanca,PH021519000,17.700,122.100
"26548",Pe̱ablanca,PH021519000,17.650,122.100
"26549",Pe̱ablanca,PH021519000,17.600,122.100
"26807",Pe̱ablanca,PH021519000,17.700,122.150
"26808",Pe̱ablanca,PH021519000,17.650,122.150
"26809",Pe̱ablanca,PH021519000,17.600,122.150
"23165",Piat,PH021520000,17.800,121.450
"23424",Piat,PH021520000,17.850,121.500
"23425",Piat,PH021520000,17.800,121.500
"23426",Piat,PH021520000,17.750,121.500
"23686",Piat,PH021520000,17.750,121.550
"22641",Rizal,PH021521000,18.000,121.350
"22642",Rizal,PH021521000,17.950,121.350
"22644",Rizal,PH021521000,17.850,121.350
"22901",Rizal,PH021521000,18.000,121.400
"22902",Rizal,PH021521000,17.950,121.400
"22903",Rizal,PH021521000,17.900,121.400
"22904",Rizal,PH021521000,17.850,121.400
"22905",Rizal,PH021521000,17.800,121.400
"23161",Rizal,PH021521000,18.000,121.450
"23162",Rizal,PH021521000,17.950,121.450
"21849",Sanchez-Mira,PH021522000,18.600,121.200
"21850",Sanchez-Mira,PH021522000,18.550,121.200
"22110",Sanchez-Mira,PH021522000,18.550,121.250
