pcode,value,typhoon_name
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,70.0,bopha
PH05161200,70.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,48.0,bopha
PH05161200,97.0,bopha
PH05161200,82.0,bopha
PH05161200,82.0,bopha
PH05161200,97.0,bopha
PH05161200,82.0,bopha
PH05161200,61.0,bopha
PH05161200,97.0,bopha
PH05161200,97.0,bopha
PH05161200,97.0,bopha
PH05170100,143.0,bopha
PH05170200,126.0,bopha
PH05170200,126.0,bopha
PH05170300,103.0,bopha
PH05170400,156.0,bopha
PH05170500,216.0,bopha
PH05170600,141.0,bopha
PH05170700,95.0,bopha
PH05170800,198.0,bopha
PH05170800,198.0,bopha
PH05170800,198.0,bopha
PH05170800,198.0,bopha
PH05170800,198.0,bopha
PH05170900,122.0,bopha
PH05171000,122.0,bopha
PH05171100,128.0,bopha
PH05171100,274.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,102.0,bopha
PH05171100,106.0,bopha
PH05171100,102.0,bopha
PH05171100,106.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,106.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,128.0,bopha
PH05171100,85.0,bopha
PH05171100,85.0,bopha
PH05171100,61.0,bopha
PH05171100,85.0,bopha
PH05171100,85.0,bopha
PH05171100,85.0,bopha
PH05171100,85.0,bopha
PH05171100,85.0,bopha
PH05171100,61.0,bopha
PH05171100,92.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,80.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,80.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,80.0,bopha
PH05171100,102.0,bopha
PH05171100,102.0,bopha
PH05171100,80.0,bopha
PH05171100,102.0,bopha
PH05171200,34.0,bopha
PH05171200,11.0,bopha
PH05171300,122.0,bopha
PH05171400,64.0,bopha
PH05171400,64.0,bopha
PH05171400,64.0,bopha
PH05171400,53.0,bopha
PH05171400,53.0,bopha
PH05171400,63.0,bopha
PH05171400,61.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,64.0,bopha
PH05171400,53.0,bopha
PH05171400,58.0,bopha
PH05171400,53.0,bopha
PH05171400,58.0,bopha
PH05171400,53.0,bopha
PH05171400,58.0,bopha
PH05171400,31.0,bopha
PH05171400,58.0,bopha
PH05171400,53.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,53.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171400,58.0,bopha
PH05171500,202.0,bopha
PH05171600,197.0,bopha
PH05171700,63.0,bopha
PH05171700,63.0,bopha
PH05171700,58.0,bopha
PH05171700,58.0,bopha
PH05171700,63.0,bopha
PH05171700,63.0,bopha
PH05171700,63.0,bopha
PH05171700,63.0,bopha
PH05171700,63.0,bopha
PH05171700,63.0,bopha
PH05171700,63.0,bopha
PH05171700,63.0,bopha
PH05171700,74.0,bopha
PH05171800,44.0,bopha
PH05171900,89.0,bopha
PH05172000,122.0,bopha
PH05172100,80.0,bopha
PH05172200,80.0,bopha
PH05172300,103.0,bopha
PH05172400,156.0,bopha
PH05172500,185.0,bopha
PH05172600,81.0,bopha
PH05172700,95.0,bopha
PH05172800,148.0,bopha
PH05172900,93.0,bopha
PH05172900,86.0,bopha
PH05172900,86.0,bopha
PH05173000,38.0,bopha
PH05173000,38.0,bopha
PH05173000,38.0,bopha
PH05173000,38.0,bopha
PH05173000,38.0,bopha
PH05173000,38.0,bopha
PH05173000,41.0,bopha
PH05173000,41.0,bopha
PH05173100,206.0,bopha
PH05173100,206.0,bopha
PH05173200,80.0,bopha
PH05173300,93.0,bopha
PH05173300,162.0,bopha
PH05173400,49.0,bopha
PH05173400,50.0,bopha
PH05173500,93.0,bopha
PH05173500,93.0,bopha
PH05173500,93.0,bopha
PH05173500,93.0,bopha
PH05173500,35.0,bopha
PH05173500,93.0,bopha
PH05173500,127.0,bopha
PH05173500,127.0,bopha
PH05173500,127.0,bopha
PH05173500,127.0,bopha
PH05173500,127.0,bopha
PH05173500,127.0,bopha
PH05173500,127.0,bopha
PH05173600,199.0,bopha
PH05173700,88.0,bopha
PH05173700,63.0,bopha
PH05173700,63.0,bopha
PH05173700,88.0,bopha
PH05173700,63.0,bopha
PH05173700,63.0,bopha
PH05173700,133.0,bopha
PH05173700,88.0,bopha
PH05173700,88.0,bopha
PH05173700,63.0,bopha
PH05173700,39.0,bopha
PH05173700,75.0,bopha
PH05173700,75.0,bopha
PH05200100,105.0,bopha
PH05200100,168.0,bopha
PH05200100,168.0,bopha
PH05200100,199.0,bopha
PH05200100,168.0,bopha
PH05200200,177.0,bopha
PH05200200,177.0,bopha
PH05200200,177.0,bopha
PH05200200,177.0,bopha
PH05200200,177.0,bopha
PH05200200,218.0,bopha
PH05200200,218.0,bopha
PH05200200,218.0,bopha
PH05200200,300.0,bopha
PH05200200,300.0,bopha
PH05200200,300.0,bopha
PH05200200,300.0,bopha
PH05200200,300.0,bopha
PH05200200,300.0,bopha
PH05200200,300.0,bopha
PH05200200,218.0,bopha
PH05200200,218.0,bopha
PH05200200,218.0,bopha
PH05200200,218.0,bopha
PH05200200,218.0,bopha
PH05200200,218.0,bopha
PH05200200,218.0,bopha
PH05200200,177.0,bopha
PH05200300,218.0,bopha
PH05200300,149.0,bopha
PH05200300,149.0,bopha
PH05200300,218.0,bopha
PH05200300,149.0,bopha
PH05200400,193.0,bopha
PH05200400,343.0,bopha
PH05200400,255.0,bopha
PH05200400,64.0,bopha
PH05200400,64.0,bopha
PH05200400,64.0,bopha
PH05200400,64.0,bopha
PH05200400,64.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,255.0,bopha
PH05200500,255.0,bopha
PH05200500,255.0,bopha
PH05200500,255.0,bopha
PH05200500,255.0,bopha
PH05200500,255.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,183.0,bopha
PH05200500,300.0,bopha
PH05200600,105.0,bopha
PH05200600,77.0,bopha
PH05200700,235.0,bopha
PH05200700,199.0,bopha
PH05200700,168.0,bopha
PH05200700,168.0,bopha
PH05200700,168.0,bopha
PH05200700,168.0,bopha
PH05200700,168.0,bopha
PH05200800,189.0,bopha
PH05200900,369.0,bopha
PH05201000,255.0,bopha
PH05201000,255.0,bopha
PH05201000,255.0,bopha
PH05201000,255.0,bopha
PH05201000,255.0,bopha
PH05201000,255.0,bopha
PH05201000,255.0,bopha
PH05201000,235.0,bopha
PH05201000,255.0,bopha
PH05201000,235.0,bopha
PH05201000,235.0,bopha
PH05201000,235.0,bopha
PH05201000,235.0,bopha
PH05201100,176.0,bopha
PH05201100,189.0,bopha
PH05410100,182.0,bopha
PH05410100,187.0,bopha
PH05410100,187.0,bopha
PH05410100,187.0,bopha
PH05410100,187.0,bopha
PH05410100,188.0,bopha
PH05410100,188.0,bopha
PH05410100,182.0,bopha
PH05410100,187.0,bopha
PH05410100,187.0,bopha
PH05410100,187.0,bopha
PH05410100,187.0,bopha
PH05410100,182.0,bopha
PH05410100,187.0,bopha
PH05410100,187.0,bopha
PH05410200,224.0,bopha
PH05410200,224.0,bopha
PH05410200,197.0,bopha
PH05410300,135.0,bopha
PH05410300,108.0,bopha
PH05410300,133.0,bopha
PH05410300,155.0,bopha
PH05410400,326.0,bopha
PH05410400,301.0,bopha
PH05410500,257.0,bopha
PH05410600,230.0,bopha
PH05410600,382.0,bopha
PH05410600,210.0,bopha
PH05410600,210.0,bopha
PH05410600,210.0,bopha
PH05410600,286.0,bopha
PH05410600,286.0,bopha
PH05410600,263.0,bopha
PH05410600,210.0,bopha
PH05410600,334.0,bopha
PH05410600,382.0,bopha
PH05410700,101.0,bopha
PH05410700,110.0,bopha
PH05410800,286.0,bopha
PH05410800,286.0,bopha
PH05410800,286.0,bopha
PH05410800,286.0,bopha
PH05410800,233.0,bopha
PH05410900,310.0,bopha
PH05411000,248.0,bopha
PH05411000,248.0,bopha
PH05411000,217.0,bopha
PH05411000,191.0,bopha
PH05411000,191.0,bopha
PH05411000,191.0,bopha
PH05411100,294.0,bopha
PH05411200,377.0,bopha
PH05411200,243.0,bopha
PH05411200,167.0,bopha
PH05411300,259.0,bopha
PH05411400,184.0,bopha
PH05411400,184.0,bopha
PH05411400,164.0,bopha
PH05411400,164.0,bopha
PH05411400,164.0,bopha
PH05411400,184.0,bopha
PH05411400,173.0,bopha
PH05411400,173.0,bopha
PH05411400,173.0,bopha
PH05411500,253.0,bopha
PH05411600,310.0,bopha
PH05411600,174.0,bopha
PH05411600,310.0,bopha
PH05411700,318.0,bopha
PH05411700,321.0,bopha
PH05411700,247.0,bopha
PH05411700,291.0,bopha
PH05411800,301.0,bopha
PH05411900,193.0,bopha
PH05412000,82.0,bopha
PH05412000,87.0,bopha
PH05412000,62.0,bopha
PH05412000,62.0,bopha
PH05412000,85.0,bopha
PH05412000,62.0,bopha
PH05412000,62.0,bopha
PH05412000,85.0,bopha
PH05412000,85.0,bopha
PH05412000,83.0,bopha
PH05412000,85.0,bopha
PH05412000,85.0,bopha
PH05412000,85.0,bopha
PH05412100,283.0,bopha
PH05620200,120.0,bopha
PH05620200,120.0,bopha
PH05620200,120.0,bopha
PH05620200,120.0,bopha
PH05620200,120.0,bopha
PH05620300,192.0,bopha
PH05620400,152.0,bopha
PH05620500,96.0,bopha
PH05620600,182.0,bopha
PH05620600,150.0,bopha
PH05620600,150.0,bopha
PH05620600,150.0,bopha
PH05620600,150.0,bopha
PH05620600,150.0,bopha
PH05620600,150.0,bopha
PH05620600,150.0,bopha
PH05620600,113.0,bopha
PH05620700,195.0,bopha
PH05620700,195.0,bopha
PH05620700,229.0,bopha
PH05620800,120.0,bopha
PH05620800,177.0,bopha
PH05620800,120.0,bopha
PH05620900,149.0,bopha
PH05621000,150.0,bopha
PH05621000,108.0,bopha
PH05621000,108.0,bopha
PH05621000,108.0,bopha
PH05621000,108.0,bopha
PH05621000,108.0,bopha
PH05621000,108.0,bopha
PH05621000,108.0,bopha
PH05621000,108.0,bopha
PH05621000,108.0,bopha
PH05621100,150.0,bopha
PH05621100,150.0,bopha
PH05621100,150.0,bopha
PH05621100,108.0,bopha
PH05621200,267.0,bopha
PH05621200,254.0,bopha
PH05621200,254.0,bopha
PH05621200,254.0,bopha
PH05621200,254.0,bopha
PH05621200,254.0,bopha
PH05621200,267.0,bopha
PH05621200,267.0,bopha
PH05621200,267.0,bopha
PH05621200,267.0,bopha
PH05621200,254.0,bopha
PH05621200,254.0,bopha
PH05621300,182.0,bopha
PH05621300,136.0,bopha
PH05621400,115.0,bopha
PH05621400,115.0,bopha
PH05621400,115.0,bopha
PH05621500,212.0,bopha
PH05621600,104.0,bopha
PH06040100,99.0,bopha
PH06040100,99.0,bopha
PH06040100,99.0,bopha
PH06040200,105.0,bopha
PH06040300,105.0,bopha
PH06040400,95.0,bopha
PH06040400,99.0,bopha
PH06040400,99.0,bopha
PH06040400,95.0,bopha
PH06040400,99.0,bopha
PH06040400,99.0,bopha
PH06040400,99.0,bopha
PH06040400,89.0,bopha
PH06040500,135.0,bopha
PH06040600,132.0,bopha
PH06040700,88.0,bopha
PH06040800,88.0,bopha
PH06040900,120.0,bopha
PH06041000,120.0,bopha
PH06041100,93.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,98.0,bopha
PH06041200,135.0,bopha
PH06041200,98.0,bopha
PH06041300,103.0,bopha
PH06041400,98.0,bopha
PH06041400,98.0,bopha
PH06041400,98.0,bopha
PH06041400,98.0,bopha
PH06041400,98.0,bopha
PH06041400,98.0,bopha
PH06041400,108.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,99.0,bopha
PH06041500,99.0,bopha
PH06041500,99.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041500,89.0,bopha
PH06041600,100.0,bopha
PH06041700,93.0,bopha
PH06060100,282.0,bopha
PH06060100,282.0,bopha
PH06060200,156.0,bopha
PH06060300,346.0,bopha
PH06060400,149.0,bopha
PH06060500,105.0,bopha
PH06060500,105.0,bopha
PH06060500,104.0,bopha
PH06060500,106.0,bopha
PH06060500,106.0,bopha
PH06060500,94.0,bopha
PH06060500,106.0,bopha
PH06060500,106.0,bopha
PH06060500,99.0,bopha
PH06060500,99.0,bopha
PH06060500,99.0,bopha
PH06060500,99.0,bopha
PH06060500,92.0,bopha
PH06060500,86.0,bopha
PH06060500,91.0,bopha
PH06060500,59.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,92.0,bopha
PH06060500,91.0,bopha
PH06060500,79.0,bopha
PH06060500,91.0,bopha
PH06060600,181.0,bopha
PH06060600,134.0,bopha
PH06060600,192.0,bopha
PH06060600,196.0,bopha
PH06060600,196.0,bopha
PH06060700,324.0,bopha
PH06060800,365.0,bopha
PH06060900,143.0,bopha
PH06061000,135.0,bopha
PH06061100,238.0,bopha
PH06061200,252.0,bopha
PH06061300,399.0,bopha
PH06061400,220.0,bopha
PH06061500,144.0,bopha
PH06061600,327.0,bopha
PH06061700,196.0,bopha
PH06061800,112.0,bopha
PH06190100,100.0,bopha
PH06190200,100.0,bopha
PH06190300,110.0,bopha
PH06190400,110.0,bopha
PH06190500,100.0,bopha
PH06190500,100.0,bopha
PH06190600,113.0,bopha
PH06190700,94.0,bopha
PH06190800,85.0,bopha
PH06190900,120.0,bopha
PH06190900,98.0,bopha
PH06191000,96.0,bopha
PH06191100,112.0,bopha
PH06191100,159.0,bopha
PH06191200,96.0,bopha
PH06191300,112.0,bopha
PH06191400,100.0,bopha
PH06191400,120.0,bopha
PH06191400,100.0,bopha
PH06191400,120.0,bopha
PH06191400,120.0,bopha
PH06191400,120.0,bopha
PH06191400,97.0,bopha
PH06191500,85.0,bopha
PH06191600,108.0,bopha
PH06191700,100.0,bopha
PH06300100,296.0,bopha
PH06300100,205.0,bopha
PH06300100,209.0,bopha
PH06300100,257.0,bopha
PH06300100,257.0,bopha
PH06300100,180.0,bopha
PH06300100,209.0,bopha
PH06300200,148.0,bopha
PH06300300,150.0,bopha
PH06300400,202.0,bopha
PH06300500,159.0,bopha
PH06300600,150.0,bopha
PH06300700,230.0,bopha
PH06300800,200.0,bopha
PH06300800,200.0,bopha
PH06300900,148.0,bopha
PH06300900,151.0,bopha
PH06300900,151.0,bopha
PH06300900,159.0,bopha
PH06301000,125.0,bopha
PH06301000,107.0,bopha
PH06301200,158.0,bopha
PH06301300,124.0,bopha
PH06301400,161.0,bopha
PH06301400,161.0,bopha
PH06301400,151.0,bopha
PH06301400,161.0,bopha
PH06301400,151.0,bopha
PH06301400,156.0,bopha
PH06301400,166.0,bopha
PH06301400,175.0,bopha
PH06301400,175.0,bopha
PH06301400,128.0,bopha
PH06301400,179.0,bopha
PH06301400,179.0,bopha
PH06301400,179.0,bopha
PH06301400,175.0,bopha
PH06301400,156.0,bopha
PH06301400,156.0,bopha
PH06301400,175.0,bopha
PH06301400,166.0,bopha
PH06301400,166.0,bopha
PH06301400,151.0,bopha
PH06301400,151.0,bopha
PH06301400,151.0,bopha
PH06301400,161.0,bopha
PH06301400,166.0,bopha
PH06301400,151.0,bopha
PH06301400,166.0,bopha
PH06301400,166.0,bopha
PH06301400,166.0,bopha
PH06301500,205.0,bopha
PH06301500,173.0,bopha
PH06301500,205.0,bopha
PH06301500,205.0,bopha
PH06301500,205.0,bopha
PH06301500,148.0,bopha
PH06301500,148.0,bopha
PH06301500,148.0,bopha
PH06301500,148.0,bopha
PH06301500,148.0,bopha
PH06301500,146.0,bopha
PH06301500,155.0,bopha
PH06301500,155.0,bopha
PH06301500,155.0,bopha
PH06301500,150.0,bopha
PH06301500,155.0,bopha
PH06301500,155.0,bopha
PH06301500,155.0,bopha
PH06301600,150.0,bopha
PH06301700,176.0,bopha
PH06301800,232.0,bopha
PH06301900,151.0,bopha
PH06301900,151.0,bopha
PH06301900,151.0,bopha
PH06301900,151.0,bopha
PH06301900,151.0,bopha
PH06301900,151.0,bopha
PH06301900,151.0,bopha
PH06301900,151.0,bopha
PH06302000,239.0,bopha
PH06302000,189.0,bopha
PH06302100,196.0,bopha
PH06302200,214.0,bopha
PH06302200,195.0,bopha
PH06302200,195.0,bopha
PH06302300,156.0,bopha
PH06302500,114.0,bopha
PH06302600,214.0,bopha
PH06302700,133.0,bopha
PH06302800,148.0,bopha
PH06302900,120.0,bopha
PH06303000,290.0,bopha
PH06303100,202.0,bopha
PH06303200,201.0,bopha
PH06303400,175.0,bopha
PH06303500,125.0,bopha
PH06303600,214.0,bopha
PH06303700,218.0,bopha
PH06303800,148.0,bopha
PH06303800,155.0,bopha
PH06303800,143.0,bopha
PH06303800,155.0,bopha
PH06303900,144.0,bopha
PH06304000,304.0,bopha
PH06304100,175.0,bopha
PH06304200,141.0,bopha
PH06304300,201.0,bopha
PH06304400,107.0,bopha
PH06304500,174.0,bopha
PH06304600,157.0,bopha
PH06304700,224.0,bopha
PH06790100,256.0,bopha
PH06790100,256.0,bopha
PH06790100,239.0,bopha
PH06790100,239.0,bopha
PH06790100,239.0,bopha
PH06790100,239.0,bopha
PH06790100,239.0,bopha
PH06790100,255.0,bopha
PH06790200,231.0,bopha
PH06790200,231.0,bopha
PH06790200,231.0,bopha
PH06790200,195.0,bopha
PH06790200,231.0,bopha
PH06790200,231.0,bopha
PH06790200,231.0,bopha
PH06790200,231.0,bopha
PH06790200,231.0,bopha
PH06790300,303.0,bopha
PH06790300,236.0,bopha
PH06790300,265.0,bopha
PH06790300,265.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,236.0,bopha
PH06790300,265.0,bopha
PH06790400,339.0,bopha
PH06790400,339.0,bopha
PH06790400,290.0,bopha
PH06790400,290.0,bopha
PH06790400,290.0,bopha
PH06790400,290.0,bopha
PH06790400,274.0,bopha
PH06790500,231.0,bopha
PH06790500,275.0,bopha
PH06790500,275.0,bopha
PH06790500,339.0,bopha
PH06790500,274.0,bopha
PH06790500,275.0,bopha
PH06790500,275.0,bopha
PH06790500,275.0,bopha
PH06790500,275.0,bopha
PH07120100,616.0,bopha
PH07120200,559.0,bopha
PH07120300,518.0,bopha
PH07120400,580.0,bopha
PH07120500,309.0,bopha
PH07120500,616.0,bopha
PH07120600,580.0,bopha
PH07120700,518.0,bopha
PH07120800,530.0,bopha
PH07120900,529.0,bopha
PH07120900,848.0,bopha
PH07120900,713.0,bopha
PH07120900,827.0,bopha
PH07121000,374.0,bopha
PH07121000,374.0,bopha
PH07121000,492.0,bopha
PH07121000,492.0,bopha
PH07121000,492.0,bopha
PH07121000,374.0,bopha
PH07121000,492.0,bopha
PH07121000,374.0,bopha
PH07121000,492.0,bopha
PH07121000,492.0,bopha
PH07121100,515.0,bopha
PH07121100,515.0,bopha
PH07121100,515.0,bopha
PH07121100,515.0,bopha
PH07121100,559.0,bopha
PH07121200,518.0,bopha
PH07121300,560.0,bopha
PH07121400,503.0,bopha
PH07121500,616.0,bopha
PH07121600,580.0,bopha
PH07121700,735.0,bopha
PH07121800,735.0,bopha
PH07121900,472.0,bopha
PH07122000,655.0,bopha
PH07122100,564.0,bopha
PH07122200,669.0,bopha
PH07122300,516.0,bopha
PH07122400,827.0,bopha
PH07122400,827.0,bopha
PH07122400,827.0,bopha
PH07122400,892.0,bopha
PH07122400,827.0,bopha
PH07122500,625.0,bopha
PH07122600,529.0,bopha
PH07122600,529.0,bopha
PH07122600,529.0,bopha
PH07122600,848.0,bopha
PH07122600,529.0,bopha
PH07122600,529.0,bopha
PH07122600,529.0,bopha
PH07122600,479.0,bopha
PH07122600,479.0,bopha
PH07122600,575.0,bopha
PH07122600,529.0,bopha
PH07122600,529.0,bopha
PH07122600,479.0,bopha
PH07122600,529.0,bopha
PH07122600,479.0,bopha
PH07122700,655.0,bopha
PH07122800,714.0,bopha
PH07122800,714.0,bopha
PH07122800,648.0,bopha
PH07122900,648.0,bopha
PH07123000,446.0,bopha
PH07123000,374.0,bopha
PH07123000,374.0,bopha
PH07123000,374.0,bopha
PH07123000,446.0,bopha
PH07123000,446.0,bopha
PH07123100,582.0,bopha
PH07123100,582.0,bopha
PH07123100,515.0,bopha
PH07123200,411.0,bopha
PH07123300,400.0,bopha
PH07123300,431.0,bopha
PH07123300,431.0,bopha
PH07123300,431.0,bopha
PH07123300,431.0,bopha
PH07123300,431.0,bopha
PH07123300,431.0,bopha
PH07123400,665.0,bopha
PH07123500,480.0,bopha
PH07123500,525.0,bopha
PH07123500,525.0,bopha
PH07123500,509.0,bopha
PH07123500,509.0,bopha
PH07123500,509.0,bopha
PH07123500,509.0,bopha
PH07123500,524.0,bopha
PH07123500,509.0,bopha
PH07123500,509.0,bopha
PH07123500,509.0,bopha
PH07123500,509.0,bopha
PH07123500,509.0,bopha
PH07123500,509.0,bopha
PH07123600,503.0,bopha
PH07123700,421.0,bopha
PH07123800,767.0,bopha
PH07123900,663.0,bopha
PH07124000,505.0,bopha
PH07124100,616.0,bopha
PH07124200,472.0,bopha
PH07124300,511.0,bopha
PH07124300,479.0,bopha
PH07124300,500.0,bopha
PH07124300,540.0,bopha
PH07124300,500.0,bopha
PH07124300,479.0,bopha
PH07124300,479.0,bopha
PH07124300,479.0,bopha
PH07124300,479.0,bopha
PH07124300,570.0,bopha
PH07124300,500.0,bopha
PH07124300,540.0,bopha
PH07124300,540.0,bopha
PH07124300,500.0,bopha
PH07124300,500.0,bopha
PH07124300,500.0,bopha
PH07124400,577.0,bopha
PH07124500,458.0,bopha
PH07124500,458.0,bopha
PH07124500,458.0,bopha
PH07124500,492.0,bopha
PH07124500,458.0,bopha
PH07124500,458.0,bopha
PH07124500,492.0,bopha
PH07124500,503.0,bopha
PH07124500,503.0,bopha
PH07124500,458.0,bopha
PH07124500,458.0,bopha
PH07124500,827.0,bopha
PH07124500,744.0,bopha
PH07124500,651.0,bopha
PH07124500,744.0,bopha
PH07124500,744.0,bopha
PH07124500,744.0,bopha
PH07124600,582.0,bopha
PH07124600,582.0,bopha
PH07124600,571.0,bopha
PH07124600,525.0,bopha
PH07124700,669.0,bopha
PH07124800,524.0,bopha
PH07124800,511.0,bopha
PH07124800,511.0,bopha
PH07124800,524.0,bopha
PH07124800,570.0,bopha
PH07124800,570.0,bopha
PH07124800,570.0,bopha
PH07124800,511.0,bopha
PH07124800,511.0,bopha
PH07124800,511.0,bopha
PH07220100,589.0,bopha
PH07220100,589.0,bopha
PH07220100,563.0,bopha
PH07220100,563.0,bopha
PH07220200,547.0,bopha
PH07220300,641.0,bopha
PH07220400,510.0,bopha
PH07220500,369.0,bopha
PH07220500,460.0,bopha
PH07220600,833.0,bopha
PH07220700,604.0,bopha
PH07220700,670.0,bopha
PH07220800,719.0,bopha
PH07220800,719.0,bopha
PH07220800,684.0,bopha
PH07220900,286.0,bopha
PH07220900,341.0,bopha
PH07220900,341.0,bopha
PH07220900,341.0,bopha
PH07220900,305.0,bopha
PH07220900,305.0,bopha
PH07220900,305.0,bopha
PH07220900,279.0,bopha
PH07220900,279.0,bopha
PH07220900,341.0,bopha
PH07220900,305.0,bopha
PH07220900,305.0,bopha
PH07220900,279.0,bopha
PH07220900,305.0,bopha
PH07220900,305.0,bopha
PH07220900,305.0,bopha
PH07221000,510.0,bopha
PH07221100,373.0,bopha
PH07221200,580.0,bopha
PH07221300,495.0,bopha
PH07221400,518.0,bopha
PH07221400,518.0,bopha
PH07221400,347.0,bopha
PH07221400,347.0,bopha
PH07221500,582.0,bopha
PH07221600,464.0,bopha
PH07221700,714.0,bopha
PH07221700,741.0,bopha
PH07221700,741.0,bopha
PH07221700,727.0,bopha
PH07221700,727.0,bopha
PH07221800,632.0,bopha
PH07221900,731.0,bopha
PH07221900,731.0,bopha
PH07222000,848.0,bopha
PH07222000,741.0,bopha
PH07222000,741.0,bopha
PH07222000,741.0,bopha
PH07222000,741.0,bopha
PH07222000,741.0,bopha
PH07222100,353.0,bopha
PH07222100,364.0,bopha
PH07222100,375.0,bopha
PH07222100,375.0,bopha
PH07222100,375.0,bopha
PH07222100,301.0,bopha
PH07222200,547.0,bopha
PH07222300,578.0,bopha
PH07222300,578.0,bopha
PH07222300,578.0,bopha
PH07222300,578.0,bopha
PH07222300,582.0,bopha
PH07222300,578.0,bopha
PH07222400,529.0,bopha
PH07222500,549.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,741.0,bopha
PH07222600,575.0,bopha
PH07222600,575.0,bopha
PH07222600,741.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222600,828.0,bopha
PH07222700,632.0,bopha
PH07222800,262.0,bopha
PH07222900,587.0,bopha
PH07223000,731.0,bopha
