pcode_level4;perc_u5;perc_o65
PH034926030;0.121160651;0.053361642
PH034926031;0.115802943;0.038547665
PH034926032;0.111490885;0.050455729
PH034926033;0.110532133;0.052897521
PH034926034;0.132333768;0.044328553
PH034926035;0.134965831;0.037927107
PH034926036;0.100165563;0.068708609
PH034926037;0.138923918;0.044136192
PH034926038;0.113150767;0.068010834
PH034926039;0.137086903;0.037943696
PH034926040;0.153543307;0.045931759
PH034926042;0.135313531;0.04180418
PH034927002;0.096692913;0.073070866
PH034927003;0.109781263;0.076764342
PH034927004;0.133306565;0.047580807
PH034927005;0.144067797;0.025423729
PH034927006;0.114275909;0.052676733
PH034927007;0.11726171;0.055901299
PH034927008;0.119138462;0.060307692
PH034927009;0.123295245;0.055473645
PH034927010;0.103417266;0.065647482
PH034927011;0.113261944;0.074546952
PH034927012;0.120997089;0.068595342
PH034927013;0.119774681;0.053957901
PH034927014;0.132981066;0.049537649
PH034927015;0.125254582;0.044806517
PH034927016;0.118864894;0.054256648
PH034928001;0.10470984;0.053826745
PH034928002;0.113768364;0.042364195
PH034928003;0.146685472;0.035825106
PH034928004;0.122727273;0.048295455
PH034928005;0.111801242;0.049689441
PH034928007;0.120811934;0.043286867
PH034928010;0.105208871;0.068592058
PH034928011;0.112487611;0.048562934
PH034928012;0.102564103;0.03627267
PH034928013;0.124686192;0.038075314
PH034928015;0.084132055;0.071352503
PH034928016;0.100849858;0.063456091
PH034928017;0.123888889;0.059444444
PH034928018;0.129577465;0.039084507
PH034928019;0.128063241;0.03972332
PH034928020;0.096821337;0.067957618
PH034928021;0.123887748;0.061601643
PH034928022;0.101402373;0.051779935
PH034928023;0.119492158;0.045556385
PH034928024;0.12226776;0.06215847
PH034928025;0.113263785;0.06780924
PH034928026;0.112646121;0.059511158
PH034928027;0.134576613;0.034274194
PH034928028;0.133498146;0.043675319
PH034928029;0.13033623;0.04344541
PH034928030;0.122745782;0.03257708
PH034928031;0.117021277;0.062709966
PH034928032;0.132464712;0.042888165
PH034928033;0.124213836;0.040487421
PH034928034;0.132226322;0.040590406
PH034928035;0.137231504;0.042959427
PH034928036;0.131340275;0.035942224
PH034928037;0.119647355;0.04093199
PH034929002;0.118826828;0.044640932
PH034929004;0.122050448;0.052888527
PH034929005;0.137660884;0.042529379
PH034929006;0.106164384;0.077910959
PH034929007;0.13239645;0.040680473
PH034929008;0.121164021;0.053968254
PH034929009;0.123296561;0.034393251
PH034929011;0.145232274;0.046943765
PH034929012;0.115606936;0.052745665
PH034929014;0.089658686;0.064696893
PH034929016;0.117086453;0.058543227
PH034929017;0.124547804;0.074935401
PH034929019;0.119728916;0.045933735
PH034929020;0.126889601;0.047182776
PH034929023;0.091145833;0.0859375
PH034929024;0.10467233;0.068264563
PH034929026;0.116744186;0.075813953
PH034929029;0.12893503;0.060281313
PH034929030;0.112149533;0.054739653
PH034929031;0.114019521;0.074534161
PH034929032;0.122033898;0.041525424
PH034929033;0.114436041;0.056889181
PH034929034;0.105508146;0.045771916
PH034929036;0.114028274;0.059965823
PH034930001;0.108927569;0.050533408
PH034930002;0.114503817;0.046310433
PH034930003;0.150798344;0.027202839
PH034930004;0.126722818;0.062787136
PH034930005;0.126655009;0.049462903
PH034930006;0.122010663;0.053769992
PH034930008;0.116512656;0.053033347
PH034930009;0.120448772;0.054403048
PH034930010;0.10851735;0.050473186
PH034930011;0.121212121;0.053291536
PH034930012;0.112650046;0.048938135
PH034930013;0.135280095;0.038736591
PH034930014;0.134029591;0.042645779
PH034930015;0.123463902;0.046466974
PH034930016;0.142059868;0.032978184
PH034930018;0.137460651;0.045120672
PH034930019;0.137211855;0.041712404
PH034930020;0.125259516;0.046366782
PH034930021;0.127338564;0.028968014
PH034930022;0.104958678;0.07107438
PH034930024;0.104934416;0.046221112
PH034930025;0.112016293;0.045485404
PH034930026;0.115669516;0.052421652
PH034930027;0.104257642;0.047489083
PH034930028;0.09469697;0.053030303
PH034930029;0.122132672;0.035957843
PH034930030;0.145359019;0.037945126
PH034930031;0.137535817;0.043935053
PH034930032;0.111587983;0.05985995
PH034930033;0.13671875;0.032366071
PH034930034;0.129650507;0.041713641
PH034930035;0.106900452;0.054015837
PH034930036;0.126885537;0.047914818
PH034930037;0.102320675;0.052742616
PH034930038;0.123321123;0.044566545
PH034930039;0.120732723;0.061615321
PH034930041;0.117198024;0.045801527
PH034930042;0.106033273;0.039887753
PH034930043;0.120309051;0.048565121
PH034930044;0.143360752;0.047003525
PH034930045;0.098190288;0.063429493
PH034930046;0.10912291;0.044294515
PH034930047;0.135696822;0.046454768
PH034930048;0.127365357;0.074235808
PH034930049;0.10952381;0.046938776
PH034930050;0.123652695;0.047904192
PH034930051;0.124786325;0.047241647
PH034930052;0.107025846;0.047688387
PH034930053;0.115120895;0.048718874
PH034930054;0.130540672;0.04724793
PH034930055;0.133844631;0.044285007
PH034930056;0.143641354;0.048490393
PH034930057;0.115862069;0.053793103
PH034931002;0.143416928;0.049373041
PH034931003;0.133011716;0.05444521
PH034931004;0.118594436;0.048316252
PH034931005;0.125628141;0.063651591
PH034931006;0.125;0.065677966
PH034931007;0.11;0.0875
PH034931008;0.133960047;0.05052879
PH034931009;0.12596401;0.046272494
PH034931010;0.112162162;0.084459459
PH034931011;0.138297872;0.037993921
PH034931012;0.1625;0.0625
PH034931013;0.111982083;0.083986562
PH034931014;0.120073327;0.082493126
PH034931015;0.124022346;0.060335196
PH034931016;0.103279833;0.078157711
PH034931017;0.080979284;0.086629002
PH034931018;0.120448179;0.063492063
PH034931020;0.110515021;0.096566524
PH034931021;0.167741935;0.051612903
PH034931022;0.121118012;0.062111801
PH034931023;0.101286174;0.057877814
PH034931024;0.114285714;0.060150376
PH034931025;0.143529412;0.06
PH034931026;0.125;0.057345361
PH034931027;0.15026455;0.042328042
PH034931028;0.1488;0.0416
PH034931029;0.128089888;0.074157303
PH034931030;0.147198481;0.045584046
PH034932001;0.116561181;0.052742616
PH034932003;0.115418502;0.054625551
PH034932004;0.121973256;0.055113842
PH034932005;0.10345805;0.068877551
PH034932008;0.112910284;0.043763676
PH034932009;0.109643329;0.040951123
PH034932011;0.133495146;0.044382802
PH034932012;0.117230527;0.05350118
PH034932013;0.134119381;0.0449521
PH034932015;0.124525437;0.044798785
PH034932017;0.102979275;0.087435233
PH034932020;0.13307537;0.051312248
PH034932021;0.101492537;0.063432836
PH034932022;0.098729792;0.066397229
PH034932024;0.139283684;0.036952814
PH034932025;0.117899908;0.054037458
PH034932026;0.13692689;0.038723668
PH034932027;0.124169647;0.052120593
PH034932030;0.12987013;0.059369202
PH035401001;0.100928793;0.052631579
PH035401002;0.128640428;0.019128688
PH035401003;0.109960835;0.035672413
PH035401004;0.126606539;0.043517475
PH035401005;0.085405677;0.066817383
PH035401006;0.143201776;0.021808357
PH035401007;0.102215997;0.03508961
PH035401008;0.131725417;0.025844587
PH035401010;0.106305578;0.048706548
PH035401011;0.09318324;0.067750678
PH035401012;0.101666315;0.07002742
PH035401013;0.122565865;0.03273648
PH035401014;0.14220271;0.032448941
PH035401015;0.109855618;0.040175769
PH035401017;0.120133209;0.025466477
PH035401018;0.129866977;0.041557433
PH035401019;0.126307633;0.035146953
PH035401020;0.117314314;0.049352353
PH035401021;0.137415763;0.025658198
PH035401022;0.097740217;0.050523608
PH035401023;0.084602975;0.05789568
PH035401024;0.088200935;0.056366822
PH035401025;0.114972626;0.045465365
PH035401026;0.104646545;0.044082605
PH035401027;0.090004737;0.059687352
PH035401028;0.075736167;0.064262703
PH035401029;0.089759282;0.05630355
PH035401030;0.138525752;0.029059694
PH035401031;0.134518924;0.035294118
PH035401032;0.127176104;0.032618655
PH035401034;0.084797093;0.041792853
PH035401035;0.160511858;0.020585576
PH035401036;0.109624292;0.057471264
PH035402001;0.116488519;0.054631829
PH035402003;0.127478754;0.037342261
PH035402004;0.109837631;0.057579479
PH035402005;0.102232832;0.060384777
PH035402007;0.119464034;0.04696756
PH035402009;0.11625324;0.040355424
PH035402010;0.112522076;0.047683122
PH035402011;0.098522167;0.064039409
PH035402012;0.111116032;0.051638618
PH035402013;0.116754071;0.053960806
PH035402014;0.127845507;0.043478261
PH035402015;0.11803646;0.047764538
PH035403001;0.100895233;0.067263489
PH035403002;0.104182804;0.048412084
PH035403003;0.1351785;0.052547132
PH035403005;0.108977325;0.044423878
PH035403007;0.109365679;0.05945516
PH035403008;0.112604776;0.043808319
PH035403009;0.105633803;0.066051481
PH035403010;0.133144476;0.039660057
PH035403011;0.109679938;0.052693208
PH035403012;0.137371552;0.039751217
PH035403013;0.122471134;0.046876542
PH035403014;0.1145917;0.062650602
PH035403015;0.138145613;0.042314872
PH035403016;0.097229482;0.077888134
PH035403017;0.10750469;0.055534709
PH035403018;0.103883802;0.083991159
PH035403020;0.124408572;0.057333704
PH035403021;0.105530474;0.066027088
PH035403022;0.105028265;0.066349301
PH035403025;0.10931255;0.059552358
PH035403026;0.146607832;0.036734694
PH035403027;0.140551551;0.044343466
PH035403028;0.118512216;0.050200559
PH035403029;0.119317127;0.04138059
PH035403030;0.119053946;0.053680574
PH035403031;0.128024761;0.052054024
PH035403032;0.12733945;0.04440367
PH035403034;0.118201155;0.048921301
PH035403035;0.115798923;0.042728905
PH035403036;0.127235847;0.046099945
PH035404001;0.133891213;0.075313808
PH035404002;0.110837438;0.067622033
PH035404003;0.086178862;0.074796748
PH035404004;0.103557085;0.054790591
PH035404005;0.109229748;0.041583665
PH035404006;0.15;0.1
PH035404007;0.130514706;0.036764706
PH035404008;0.114285714;0.095238095
PH035404009;0.084615385;0.071794872
PH035404010;0.119202226;0.045454545
PH035404011;0.157107232;0.039900249
PH035404012;0.162303665;0.031413613
PH035404013;0.115853659;0.088414634
PH035404015;0.082857143;0.082857143
PH035404016;0.133868809;0.061579652
PH035404018;0.110117482;0.05558478
PH035404019;0.113507378;0.069617858
PH035404020;0.118755891;0.050895382
PH035404021;0.095323741;0.070143885
PH035404023;0.088888889;0.037037037
PH035404024;0.178010471;0.035602094
PH035405001;0.120493783;0.048752125
PH035405002;0.114461738;0.051880674
PH035405003;0.136147757;0.058047493
PH035405004;0.128525196;0.040221914
PH035405005;0.11574847;0.081246522
PH035405008;0.126075949;0.047594937
PH035405009;0.120805369;0.066634708
PH035405010;0.127758164;0.039938217
PH035405011;0.141107078;0.048094374
PH035405012;0.127781118;0.057426338
PH035405013;0.116814875;0.054567502
PH035405014;0.126500462;0.048476454
PH035405015;0.113064813;0.046002862
PH035405016;0.131035826;0.044781931
PH035405017;0.109271523;0.053281156
PH035405018;0.13502895;0.047559967
PH035405020;0.113329041;0.053444945
PH035405021;0.123503466;0.061751733
PH035405022;0.13383915;0.04461305
PH035405023;0.120766654;0.063081504
PH035405024;0.11183355;0.061675646
PH035405025;0.106674273;0.074158585
PH035405026;0.106022897;0.06421105
PH035405027;0.116104869;0.055603572
PH035405028;0.118300771;0.060405091
PH035405029;0.126085241;0.046764009
PH035405031;0.121002593;0.042350908
PH035405032;0.127091633;0.055776892
PH035405033;0.118120373;0.051174767
PH035405034;0.118328652;0.047401685
PH035405035;0.10331384;0.064717349
PH035405036;0.131225639;0.045041143
PH035405037;0.11062591;0.059679767
PH035406001;0.11916046;0.038930264
PH035406002;0.107631231;0.040251434
PH035406003;0.121830986;0.025704225
PH035406004;0.135951662;0.041087613
PH035406005;0.11726128;0.042759706
PH035406006;0.104516807;0.054096639
PH035406007;0.108200625;0.040779878
PH035406008;0.120502818;0.042045947
PH035406009;0.112779446;0.046046046
PH035406010;0.120904325;0.041939712
PH035406011;0.114600194;0.052120427
PH035406012;0.095042266;0.055745945
PH035406013;0.11214442;0.047592998
PH035406014;0.120782088;0.039104383
PH035406015;0.103827751;0.036363636
PH035406016;0.100103199;0.058823529
PH035406017;0.150497512;0.023134328
PH035406018;0.125273523;0.043763676
PH035406019;0.091906922;0.045221718
PH035406020;0.118506224;0.030871369
PH035406021;0.122077133;0.03401154
PH035406023;0.087803416;0.089002098
PH035406024;0.087971849;0.072296865
PH035406025;0.115511551;0.030115512
PH035406026;0.10854232;0.047675026
PH035406027;0.088716339;0.081447216
PH035406028;0.116579073;0.048256092
PH035406029;0.173767353;0.017711824
PH035406030;0.092148566;0.065820404
PH035406031;0.095503967;0.056126947
PH035406032;0.09761658;0.059689119
PH035406033;0.104895105;0.05957006
PH035406034;0.170308483;0.009640103
PH035407002;0.103820225;0.066217228
PH035407004;0.110794104;0.063242986
PH035407005;0.096831507;0.069588392
PH035407006;0.128954504;0.047303405
PH035407007;0.083777383;0.074896388
PH035407008;0.101121769;0.061290847
PH035407009;0.089219331;0.074349442
PH035407010;0.102788759;0.074046372
PH035407011;0.10778595;0.056555922
PH035407012;0.109116022;0.052140884
PH035407013;0.100541028;0.066501353
PH035407014;0.097325409;0.06166419
PH035407015;0.113198459;0.048169557
PH035407016;0.100512416;0.071344107
PH035407017;0.092739274;0.068151815
PH035407018;0.073714286;0.059428571
PH035407019;0.093205945;0.066242038
PH035407020;0.083946078;0.076593137
PH035407021;0.09306779;0.068939104
PH035407022;0.109575185;0.05495617
PH035407023;0.112909296;0.041400075
PH035407024;0.145067208;0.043367994
PH035407025;0.107351584;0.070747462
PH035407026;0.113362358;0.056095111
PH035407027;0.118373854;0.055400558
PH035407028;0.086864407;0.074152542
PH035407029;0.09947644;0.062536358
PH035407030;0.107196779;0.042778057
PH035407031;0.108183079;0.069348128
PH035407033;0.0824202;0.060028585
PH035407034;0.120249221;0.061993769
PH035408001;0.120092379;0.051270208
PH035408002;0.109498681;0.059366755
PH035408003;0.137067938;0.05363528
PH035408004;0.118513632;0.063104661
PH035408005;0.119612069;0.051005747
PH035408006;0.111570799;0.056319231
PH035408007;0.098657025;0.079545455
PH035408008;0.109335038;0.052429668
PH035408009;0.105422337;0.047526464
PH035408010;0.121059269;0.038619168
PH035408011;0.11862451;0.042003231
PH035408012;0.121032686;0.042396968
PH035408013;0.11150822;0.071479628
PH035408014;0.106811146;0.067182663
PH035408015;0.122134307;0.04909718
PH035408016;0.105503192;0.051687443
PH035408017;0.111028316;0.054396423
PH035408018;0.140625;0.042279412
PH035408019;0.102352456;0.069335534
PH035408020;0.088959492;0.072279587
PH035408021;0.107909605;0.052542373
PH035408022;0.101419878;0.068289385
PH035408023;0.098;0.0595
PH035408024;0.098712446;0.077253219
PH035408025;0.106237817;0.063547758
PH035408026;0.115742129;0.055172414
PH035408027;0.145047923;0.04600639
PH035408029;0.095751427;0.048826886
PH035408030;0.109277838;0.048171793
PH035408031;0.111364934;0.064534552
PH035408032;0.097791798;0.075709779
PH035408033;0.114448052;0.058644481
PH035408034;0.110258285;0.056591131
PH035408035;0.114391144;0.068726937
PH035408036;0.109335038;0.059462916
PH035408037;0.101677149;0.065164221
PH035408038;0.114618885;0.058020478
PH035408040;0.112044818;0.045868347
PH035408041;0.142899496;0.027571894
PH035408042;0.123096447;0.034010152
PH035408043;0.128253796;0.047451193
PH035408044;0.132475884;0.037299035
PH035408045;0.107305577;0.062372349
PH035408046;0.128856624;0.04446461
PH035409001;0.131286068;0.023186315
PH035409002;0.120481928;0.033581133
PH035409003;0.112980006;0.031418597
PH035409004;0.131811105;0.033212247
PH035409005;0.177152318;0.027041943
PH035409006;0.106876262;0.040836041
PH035409007;0.118447167;0.046495012
PH035409008;0.109568948;0.048843989
PH035409009;0.126715945;0.042238648
PH035409010;0.123818063;0.038474079
PH035409011;0.102269378;0.055408193
PH035409012;0.108732158;0.048856003
PH035409013;0.162685775;0.022558386
PH035409015;0.117777778;0.064888889
PH035409016;0.128723404;0.034042553
PH035409017;0.150478796;0.016415869
PH035409018;0.130890052;0.033376963
PH035409019;0.108312343;0.040302267
PH035409020;0.105679367;0.066139468
PH035409021;0.111380929;0.051238465
PH035409022;0.099055656;0.058067109
PH035409023;0.091484465;0.067894131
PH035409024;0.101865136;0.037780966
PH035409025;0.106424718;0.056400196
PH035409026;0.142857143;0.077380952
PH035409027;0.112211917;0.040647836
PH035409028;0.132800325;0.026153533
PH035410001;0.113929684;0.054072096
PH035410002;0.116445664;0.049839963
PH035410003;0.122891566;0.06746988
PH035410004;0.116488925;0.054963084
PH035410005;0.133455882;0.030882353
PH035410006;0.132478632;0.04001554
PH035410007;0.134310134;0.064713065
PH035410008;0.143342663;0.049780088
PH035410009;0.096703297;0.072527473
PH035410010;0.089412361;0.079280648
PH035410011;0.097951024;0.088455772
PH035410012;0.118368435;0.057051453
PH035410013;0.115015974;0.062300319
PH035410014;0.11492231;0.058633832
PH035410015;0.107109665;0.069934944
PH035410016;0.111823362;0.057692308
PH035410017;0.088576159;0.071192053
PH035410018;0.125126135;0.057517659
PH035410019;0.133252259;0.051250869
PH035410020;0.104610951;0.08184438
PH035410021;0.118014706;0.042279412
PH035410022;0.103082852;0.066152858
PH035410023;0.116094987;0.051451187
PH035410024;0.128725166;0.046771523
PH035410025;0.118910424;0.051597695
PH035411001;0.126337239;0.036169129
PH035411002;0.119976704;0.040768783
PH035411003;0.145125958;0.04162103
PH035411004;0.103809524;0.048095238
PH035411005;0.102496715;0.054533509
PH035411006;0.133273165;0.035499398
PH035411007;0.119156214;0.045610034
PH035411008;0.108331692;0.045893244
PH035411009;0.115521327;0.053909953
PH035411010;0.117889131;0.034858388
PH035411011;0.103380833;0.04526404
PH035411012;0.107590273;0.044215181
