gridid,glat,glon
PH175309000,11.981,120.238
PH175309000,11.982,120.199
PH175309000,11.983,120.231
PH175309000,11.985,120.230
PH175309000,11.985,120.232
PH175309000,11.985,120.231
PH175309000,11.984,120.230
PH175309000,11.963,120.071
PH175309000,11.963,120.180
PH175309000,11.959,120.107
PH175309000,11.960,120.164
PH175309000,11.962,120.226
PH175309000,11.962,120.228
PH175309000,11.975,120.072
PH175309000,11.986,120.229
PH175309000,11.986,120.163
PH175309000,11.996,120.143
PH175309000,11.987,120.153
PH175309000,11.988,120.171
PH175310000,10.694,120.887
PH175310000,10.703,120.964
PH175310000,10.707,120.890
PH175310000,10.719,120.774
PH175310000,10.722,120.775
PH175310000,10.724,120.793
PH175310000,10.732,120.901
PH175310000,10.754,121.066
PH175310000,10.816,120.885
PH175310000,10.819,120.974
PH175310000,10.832,121.023
PH175310000,10.875,120.938
PH175310000,10.964,120.726
PH175310000,11.002,120.771
PH175310000,11.040,120.869
PH175310000,11.104,120.696
PH175310000,11.211,120.688
PH175310000,11.215,120.757
PH175310000,11.308,120.686
PH175310000,11.355,120.729
PH175311000,10.535,119.727
PH175311000,10.539,119.736
PH175311000,10.549,119.705
PH175311000,10.532,119.591
PH175311000,10.505,119.826
PH175311000,10.558,119.705
PH175311000,10.562,119.744
PH175311000,10.564,119.719
PH175311000,10.573,119.712
PH175311000,10.581,119.746
PH175311000,10.660,119.624
PH175312000,11.135,119.244
PH175312000,11.232,119.366
PH175312000,11.249,119.356
PH175312000,11.251,119.408
PH175312000,11.264,119.352
PH175312000,11.274,119.343
PH175312000,11.274,119.346
PH175312000,11.276,119.343
PH175312000,11.330,119.427
PH175312000,11.344,119.546
PH175312000,11.359,119.411
PH175312000,11.369,119.534
PH175312000,11.385,119.455
PH175312000,11.389,119.455
PH175312000,11.402,119.514
PH175312000,11.410,119.519
PH175312000,11.423,119.466
PH175312000,11.435,119.501
PH175312000,11.218,119.359
PH175312000,11.014,119.355
PH175312000,11.040,119.305
PH175312000,11.042,119.304
PH175312000,11.047,119.305
PH175312000,11.056,119.324
PH175312000,11.065,119.372
PH175312000,11.071,119.386
PH175312000,11.071,119.386
PH175312000,11.095,119.341
PH175312000,11.076,119.391
PH175312000,11.076,119.385
PH175312000,11.087,119.398
PH175312000,11.1000,119.357
PH175312000,11.122,119.392
PH175312000,11.116,119.332
PH175312000,11.135,119.419
PH175312000,11.121,119.256
PH175312000,11.129,119.333
PH175312000,11.166,119.547
PH175312000,11.145,119.390
PH175312000,11.150,119.315
PH175312000,11.167,119.541
PH175312000,11.133,119.317
PH175312000,11.178,119.282
PH175312000,11.139,119.318
PH175312000,11.104,119.404
PH175312000,11.109,119.306
PH175312000,11.179,119.292
PH175312000,11.192,119.282
PH175312000,11.204,119.270
PH175312000,11.208,119.264
PH175312000,11.205,119.295
PH175312000,11.209,119.379
PH175312000,11.202,119.338
PH175312000,11.194,119.464
PH175313000,11.236,120.271
PH175313000,11.249,119.627
PH175313000,11.242,119.682
PH175313000,11.248,119.713
PH175313000,11.296,120.233
PH175313000,11.262,119.696
PH175313000,11.296,119.676
PH175313000,11.344,120.092
PH175313000,11.343,120.095
PH175313000,11.342,119.704
PH175313000,11.452,119.646
PH175313000,11.443,119.720
PH175313000,11.454,119.814
PH175313000,11.459,119.833
PH175313000,11.462,119.669
PH175313000,11.464,119.667
PH175313000,11.432,120.181
PH175313000,11.424,120.174
PH175313000,11.426,119.708
PH175313000,11.428,119.705
PH175313000,11.437,119.708
PH175313000,11.449,120.178
PH175313000,11.467,119.664
PH175313000,11.469,119.836
PH175313000,11.471,119.887
PH175313000,11.472,119.885
PH175313000,11.473,119.643
PH175313000,11.474,119.882
PH175313000,11.473,119.833
PH175313000,11.474,119.757
PH175313000,11.399,119.666
PH175313000,11.407,119.720
PH175313000,11.410,120.140
PH175313000,11.377,120.099
PH175313000,11.390,119.807
PH175313000,11.392,119.703
PH175313000,11.414,119.650
PH175313000,11.520,119.811
PH175313000,11.521,119.864
PH175313000,11.528,119.732
PH175313000,11.535,119.913
PH175313000,11.545,119.813
PH175313000,11.544,119.839
PH175313000,11.544,119.841
PH175313000,11.531,119.882
PH175313000,11.583,119.935
PH175313000,11.575,119.918
PH175313000,11.562,119.929
PH175313000,11.562,119.868
PH175313000,11.608,119.914
PH175313000,11.601,119.859
PH175313000,11.601,119.858
PH175313000,11.632,119.975
PH175313000,11.633,119.973
PH175313000,11.645,119.962
PH175313000,11.601,119.858
PH175313000,11.601,119.860
PH175313000,11.547,119.874
PH175313000,11.551,119.853
PH175313000,11.553,119.843
PH175313000,11.553,119.888
PH175313000,11.553,119.897
PH175313000,11.476,119.712
PH175313000,11.478,119.710
PH175313000,11.479,119.714
PH175313000,11.480,119.713
PH175313000,11.476,119.658
PH175313000,11.476,119.875
PH175313000,11.447,119.808
PH175313000,11.484,119.652
PH175313000,11.482,119.727
PH175313000,11.493,119.928
PH175313000,11.494,119.778
PH175313000,11.495,119.776
PH175313000,11.492,119.838
PH175313000,11.494,119.892
PH175313000,11.483,119.875
PH175313000,11.489,119.842
PH175313000,11.489,119.673
PH175313000,11.483,119.668
PH175313000,11.501,119.679
PH175313000,11.507,119.869
PH175313000,11.512,119.911
PH175313000,11.514,119.755
PH175313000,11.515,119.826
PH175314000,10.886,121.202
PH175314000,10.903,120.994
PH175314000,10.913,121.017
PH175314000,10.956,121.235
PH175314000,10.971,121.221
PH175314000,10.986,120.951
PH175314000,10.997,121.100
PH175314000,10.910,121.015
PH175314000,11.008,120.823
PH175314000,11.036,121.141
PH175314000,11.095,120.949
PH175314000,10.856,121.056
PH175314000,10.890,121.052
PH175314000,10.885,121.065
PH175314000,10.892,121.052
PH175314000,10.892,121.049
PH175314000,10.912,121.041
PH175315000,9.124,118.162
PH175315000,9.204,118.381
PH175315000,9.206,118.379
PH175315000,9.225,118.382
PH175315000,9.228,118.390
PH175315000,9.225,118.442
PH175315000,9.252,118.502
PH175315000,9.220,118.385
PH175315000,9.278,118.296
PH175316000,9.875,118.815
PH175316000,9.879,118.769
PH175316000,9.884,118.783
PH175316000,9.852,118.762
PH175316000,9.875,118.768
PH175316000,9.872,118.769
PH175316000,9.874,118.767
PH175316000,9.754,118.736
PH175316000,9.774,118.699
PH175316000,9.838,118.773
PH175316000,9.914,118.780
PH175316000,9.902,118.797
PH175316000,9.901,118.825
PH175316000,9.910,118.879
PH175316000,9.915,118.878
PH175316000,9.921,118.842
PH175316000,9.927,118.791
PH175316000,9.930,118.855
PH175316000,9.934,118.925
PH175316000,10.024,118.789
PH175316000,10.082,118.782
PH175316000,9.938,118.866
PH175317000,9.245,117.855
PH175317000,9.260,117.889
PH175317000,9.270,117.941
PH175317000,9.253,118.039
PH175317000,9.292,118.001
PH175317000,9.296,117.963
PH175317000,9.313,117.947
PH175317000,9.355,118.087
PH175317000,9.283,117.938
PH175318000,10.304,119.391
PH175318000,10.319,119.481
PH175318000,10.072,119.225
PH175318000,10.107,119.239
PH175318000,10.148,119.250
PH175318000,10.186,119.257
PH175318000,10.211,119.294
PH175318000,10.242,119.301
PH175318000,10.242,119.327
PH175318000,10.237,119.302
PH175318000,10.251,119.385
PH175318000,10.258,119.368
PH175318000,10.268,119.495
PH175318000,10.277,119.357
PH175318000,10.283,119.451
PH175318000,10.286,119.364
PH175318000,10.334,119.300
PH175319000,10.332,118.945
PH175319000,10.336,118.960
PH175319000,10.334,118.957
PH175319000,10.334,118.953
PH175319000,10.499,119.069
PH175319000,10.501,119.139
PH175319000,10.534,119.230
PH175319000,10.540,119.116
PH175319000,10.553,119.112
PH175319000,10.553,119.200
PH175319000,10.572,119.148
PH175319000,10.693,119.297
PH175319000,10.696,119.307
PH175319000,10.762,119.296
PH175319000,10.481,119.165
PH175319000,10.490,119.153
PH175319000,10.480,119.160
PH175319000,10.365,118.965
PH175319000,10.407,119.146
PH175319000,10.428,119.094
PH175319000,10.452,119.000
PH175319000,10.459,119.172
PH175319000,10.458,119.159
PH175319000,10.459,119.155
PH175319000,10.464,119.150
PH175319000,10.418,119.138
PH175319000,10.413,119.140
PH175319000,10.419,119.138
PH175319000,10.430,119.019
PH175319000,10.468,119.162
PH175319000,10.451,119.193
PH175320000,10.716,119.630
PH175320000,10.794,119.447
PH175320000,10.704,119.695
PH175320000,10.8000,119.646
PH175320000,10.814,119.622
PH175320000,10.746,119.657
PH175320000,10.765,119.275
PH175320000,10.796,119.375
PH175320000,10.663,119.652
PH175320000,10.677,119.602
PH175320000,10.679,119.586
PH175320000,10.730,119.631
PH175320000,10.817,119.631
PH175320000,10.824,119.631
PH175320000,10.823,119.352
PH175320000,10.834,119.237
PH175320000,10.831,119.329
PH175320000,10.833,119.350
PH175320000,10.826,119.329
PH175320000,10.828,119.354
PH175320000,10.842,119.242
PH175320000,10.843,119.310
PH175320000,10.846,119.430
PH175320000,10.848,119.301
PH175320000,10.848,119.341
PH175320000,10.853,119.368
PH175320000,10.853,119.370
PH175320000,10.854,119.370
PH175320000,10.859,119.322
PH175320000,10.858,119.368
PH175320000,10.860,119.355
PH175320000,10.871,119.226
PH175320000,10.873,119.222
PH175320000,10.875,119.307
PH175320000,10.882,119.619
PH175320000,10.906,119.295
PH175320000,10.909,119.215
PH175320000,10.910,119.295
PH175320000,10.890,119.340
PH175320000,10.896,119.621
PH175320000,10.882,119.240
PH175320000,10.882,119.240
PH175320000,10.881,119.324
PH175320000,10.882,119.240
PH175320000,10.886,119.247
PH175320000,10.860,119.629
PH175320000,10.865,119.295
PH175320000,10.869,119.325
PH175320000,10.869,119.362
PH175320000,10.870,119.313
PH175320000,10.872,119.338
PH175320000,10.951,119.711
PH175320000,11.048,119.733
PH175320000,11.019,119.735
PH175320000,11.062,119.706
PH175320000,11.072,119.734
PH175320000,11.094,119.713
PH175320000,11.085,119.712
PH175320000,11.118,119.750
PH175320000,11.127,119.660
PH175320000,11.154,119.695
PH175320000,11.164,119.651
PH175320000,11.170,119.665
PH175320000,11.170,119.670
PH175320000,11.145,119.556
PH175320000,11.147,119.554
PH175320000,11.136,119.657
PH175320000,11.140,119.667
PH175320000,11.167,119.591
PH175320000,11.206,119.687
PH175320000,11.189,119.675
PH175320000,11.101,119.589
PH175320000,11.107,119.608
PH175320000,11.111,119.540
PH175320000,11.121,119.699
PH175320000,10.669,119.572
PH175320000,10.669,119.572
PH175320000,10.914,119.502
PH175320000,10.920,119.514
PH175320000,10.923,119.292
PH175320000,10.929,119.352
PH175320000,10.934,119.343
PH175320000,10.940,119.346
PH175320000,10.940,119.318
PH175320000,10.957,119.614
PH175320000,10.959,119.229
PH175320000,10.981,119.574
PH175320000,10.973,119.532
PH175320000,10.935,119.340
PH175320000,10.937,119.353
PH175320000,11.042,119.709
PH175320000,11.052,119.682
PH175320000,11.070,119.620
PH175320000,11.090,119.672
PH175320000,11.097,119.599
PH175320000,11.106,119.684
PH175320000,10.987,119.284
PH175320000,10.989,119.637
PH175320000,10.992,119.591
PH175320000,11.021,119.295
PH175320000,11.021,119.307
PH175320000,11.023,119.667
PH175320000,11.015,119.593
PH175320000,11.016,119.335
PH175320000,10.997,119.697
PH175320000,10.997,119.596
PH175320000,11.001,119.696
PH175320000,11.051,119.600
PH175321000,11.053,114.284
PH175322000,11.658,119.944
PH175322000,11.816,120.121
PH175322000,11.797,119.989
PH175322000,11.806,120.047
PH175322000,11.806,120.048
PH175322000,11.787,119.981
PH175322000,11.788,119.972
PH175322000,11.791,120.114
PH175322000,11.792,119.991
PH175322000,11.792,119.969
PH175322000,11.795,119.985
PH175322000,11.795,119.987
PH175322000,11.793,119.980
PH175322000,11.785,119.978
PH175322000,11.660,119.961
PH175322000,11.670,119.966
PH175322000,11.670,119.965
PH175322000,11.686,120.019
PH175322000,11.672,120.041
PH175322000,11.678,120.040
PH175322000,11.680,120.043
PH175322000,11.708,119.938
PH175322000,11.730,120.103
PH175322000,11.716,119.974
PH175322000,11.718,119.939
PH175322000,11.739,119.931
PH175322000,11.737,119.952
PH175322000,11.764,120.085
PH175322000,11.768,119.964
PH175322000,11.780,119.993
PH175322000,11.781,120.084
PH175322000,11.783,119.976
PH175322000,11.778,119.970
PH175322000,11.782,119.987
PH175322000,11.782,119.983
PH175322000,11.782,119.980
PH175322000,11.774,119.990
PH175322000,11.770,120.061
PH175322000,11.775,119.991
PH175322000,11.747,120.054
PH175322000,11.748,120.055
PH175322000,11.751,119.958
PH175322000,11.783,119.977
PH175322000,11.784,120.001
PH175322000,11.784,119.999
PH175322000,11.784,119.978
PH175322000,11.939,119.822
PH175322000,11.962,119.845
PH175322000,11.991,119.966
PH175322000,11.991,119.923
PH175322000,11.995,119.945
PH175322000,11.982,119.963
PH175322000,11.990,119.949
PH175322000,11.828,119.968
PH175322000,11.810,120.123
PH175322000,11.817,120.063
PH175322000,11.811,120.051
PH175322000,11.821,120.044
PH175322000,11.825,120.048
PH175322000,11.835,120.055
PH175322000,11.830,120.055
PH175322000,11.831,120.094
PH175322000,11.836,120.078
PH175322000,11.836,120.060
PH175322000,11.843,120.114
PH175322000,11.848,120.091
PH175322000,11.823,120.059
PH175322000,11.826,120.055
PH175322000,11.826,120.052
PH175322000,11.827,120.060
PH175322000,11.861,119.897
PH175322000,11.864,120.082
PH175322000,11.888,120.021
PH175322000,11.893,119.998
PH175322000,11.910,120.054
PH175322000,11.915,120.047
PH175322000,11.915,120.040
PH175322000,11.928,120.024
PH175322000,11.932,119.977
PH175322000,11.935,120.025
PH175322000,11.931,120.020
PH175322000,11.942,120.029
PH175322000,11.943,120.030
PH175322000,11.978,119.978
PH175322000,11.980,119.981
PH175322000,11.975,119.864
PH175322000,11.957,119.941
PH175322000,11.960,119.932
PH175322000,11.958,119.959
PH175322000,11.956,119.970
PH175322000,11.961,119.937
PH175322000,11.961,119.937
PH175322000,11.969,119.951
PH175322000,11.949,119.982
PH175322000,11.950,119.867
PH175322000,11.951,119.975
PH175322000,11.946,119.970
PH175322000,11.948,120.015
PH175322000,11.939,119.992
PH175322000,11.940,119.999
PH175322000,11.965,119.846
PH175322000,11.955,119.998
PH175323000,8.832,117.560
PH175324000,9.042,118.118
PH175324000,9.065,118.138
PH175324000,9.086,118.158
PH175324000,9.101,118.133
PH175324000,9.047,118.121
PH175324000,9.047,118.118
PH175324000,9.093,118.126
PH175324000,9.065,118.014
PH175901000,12.301,122.053
PH175902000,12.939,122.070
PH175903000,12.418,122.644
PH175904000,12.612,122.068
PH175905000,12.926,121.709
PH175906000,12.795,122.030
PH175906000,12.806,122.055
PH175907000,12.203,122.048
PH175907000,12.293,121.947
PH175907000,12.217,121.970
PH175907000,12.270,122.002
PH175908000,12.472,122.523
PH175909000,12.4000,122.013
PH175910000,12.554,122.321
PH175910000,12.556,122.321
PH175910000,12.661,122.239
PH175910000,12.542,122.289
PH175910000,12.592,122.246
PH175910000,12.622,122.253
PH175911000,12.554,122.109
PH175912000,12.540,122.044
PH175913000,12.382,122.558
PH175914000,12.064,121.938
PH175915000,12.146,122.039
PH175915000,12.165,122.008
PH175915000,12.154,122.036
PH175916000,12.327,121.951
PH175916000,12.391,121.942
PH175917000,12.406,122.080
PH184501000,10.647,122.993
PH184502000,10.5000,122.987
PH184503000,10.133,122.993
PH184504000,11.042,123.201
PH184504000,10.852,123.255
PH184504000,10.955,123.356
PH184504000,10.972,123.283
PH184505000,10.639,123.405
PH184506000,9.765,122.627
PH184507000,9.861,122.384
PH184507000,9.869,122.374
PH184507000,9.873,122.378
PH184507000,9.879,122.373
PH184507000,9.908,122.558
PH184507000,9.878,122.375
PH184508000,10.843,123.052
PH184508000,10.854,122.947
PH184509000,10.852,123.539
PH184509000,10.874,123.563
PH184509000,10.802,123.477
PH184510000,10.060,122.926
PH184511000,10.269,122.909
PH184512000,9.632,122.450
PH184512000,9.648,122.436
PH184512000,9.664,122.446
PH184512000,9.664,122.446
PH184512000,9.664,122.447
PH184512000,9.664,122.447
PH184512000,9.664,122.447
PH184512000,9.585,122.575
PH184512000,9.553,122.497
PH184513000,9.830,122.725
PH184514000,10.206,123.037
PH184515000,9.856,122.826
PH184516000,10.414,122.988
PH184517000,10.343,123.076
PH184518000,10.914,123.142
PH184519000,10.271,123.112
PH184520000,10.579,123.101
PH184521000,10.356,122.929
PH184522000,10.520,122.819
PH184523000,10.909,123.508
PH184523000,10.910,123.509
PH184523000,10.934,123.507
PH184523000,10.935,123.490
PH184523000,10.946,123.399
PH184523000,10.966,123.548
PH184523000,10.977,123.543
PH184523000,10.978,123.464
PH184523000,10.977,123.540
PH184523000,10.967,123.543
PH184523000,10.968,123.548
PH184523000,10.969,123.548
PH184523000,10.969,123.543
PH184523000,10.971,123.544
PH184523000,10.849,123.393
PH184523000,10.952,123.570
PH184523000,10.952,123.569
PH184523000,10.952,123.566
PH184523000,10.953,123.571
PH184523000,10.953,123.570
PH184523000,10.953,123.398
PH184523000,10.955,123.399
PH184523000,10.961,123.560
PH184524000,10.459,123.434
PH184524000,10.467,123.435
PH184524000,10.490,123.306
PH184525000,10.418,122.871
PH184526000,10.767,123.080
PH184527000,9.758,122.402
PH184527000,9.797,122.394
PH184527000,9.8000,122.394
PH184527000,9.829,122.367
PH184527000,9.833,122.366
PH184527000,9.801,122.397
PH184527000,9.801,122.395
PH184527000,9.803,122.396
PH184527000,9.804,122.396
PH184527000,9.735,122.389
PH184527000,9.736,122.392
PH184527000,9.672,122.401
PH184527000,9.674,122.399
PH184527000,9.680,122.400
PH184527000,9.680,122.397
PH184527000,9.725,122.387
PH184527000,9.727,122.387
PH184527000,9.728,122.387
PH184527000,9.730,122.394
PH184527000,9.731,122.390
PH184527000,9.730,122.392
PH184527000,9.729,122.394
PH184527000,9.730,122.390
PH184527000,9.730,122.392
PH184527000,9.749,122.477
PH184528000,10.701,123.083
PH184529000,10.720,123.524
PH184529000,10.726,123.447
PH184530000,10.468,122.822
PH184530000,10.462,122.853
PH184531000,10.850,123.112
PH184532000,10.589,123.257
PH184601000,9.429,123.175
PH184602000,9.850,123.039
PH184602000,9.797,123.142
PH184602000,9.797,123.142
PH184603000,9.249,123.261
PH184603000,9.221,123.289
PH184604000,9.618,123.146
PH184604000,9.591,123.026
PH184605000,9.456,122.666
PH184606000,9.375,122.721
PH184606000,9.509,122.811
PH184607000,9.720,123.157
PH184607000,9.796,123.141
PH184607000,9.761,123.075
PH184607000,9.720,123.157
PH184607000,9.720,123.157
PH184608000,10.377,123.208
PH184609000,9.079,123.271
PH184609000,9.205,123.224
PH184610000,9.303,123.284
PH184611000,10.194,123.223
PH184612000,10.011,123.122
PH184613000,10.074,123.155
PH184614000,9.699,122.926
PH184615000,9.649,123.117
PH184615000,9.696,123.073
PH184615000,9.791,122.901
PH184616000,9.428,123.046
PH184617000,9.404,123.213
PH184618000,9.297,122.947
PH184619000,9.074,123.154
PH184619000,9.075,123.153
PH184619000,9.069,123.151
PH184619000,9.072,123.152
PH184619000,9.072,123.153
PH184619000,9.075,123.153
PH184619000,9.147,123.039
PH184620000,9.351,123.164
PH184621000,9.505,123.048
PH184621000,9.549,123.120
PH184622000,9.944,123.075
PH184623000,9.291,123.161
PH184624000,10.279,123.331
PH184624000,10.343,123.293
PH184625000,9.162,123.162
